League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Championship Escocia,,,,False,2025-02-25,,1388.0,Hamilton,Dunfermline,1.0,0.0,,,7.0,6.0,3.0,2.0,0.0,0.0,14.0,9.0,Desconocido
Championship Escocia,180,Scotland,,False,2025-02-25,255,1383,Livingston,Morton,3.0,2.0,,,8.0,8.0,1.0,0.0,0.0,0.0,10.0,6.0,G. Grainger
National League,43.0,,,False,2025-02-25,1838.0,1828.0,Maidenhead,York,1.0,3.0,,,,,1.0,2.0,0.0,0.0,,,Desconocido
League 1,41,England,,False,2025-02-25,1337,747,Northampton,Barnsley,1.0,2.0,,,5.0,3.0,1.0,3.0,0.0,1.0,14.0,9.0,D. Bourne
League 2 Escocia,,,,False,2025-02-25,6781.0,,Spartans,Forfar,1.0,1.0,,,6.0,0.0,3.0,5.0,0.0,0.0,7.0,2.0,Desconocido
Championship,407.0,,,False,2025-02-25,,70.0,Stoke,Middlesbrough,1.0,3.0,,,5.0,1.0,2.0,2.0,0.0,0.0,12.0,16.0,Desconocido
National League,43.0,,,False,2025-02-25,7752.0,1339.0,Tamworth,Rochdale,1.0,1.0,,,,,2.0,0.0,0.0,0.0,,,Desconocido
League 2,,,,False,2025-02-25,1381.0,,Tranmere,Accrington,0.0,1.0,,,4.0,1.0,1.0,3.0,0.0,0.0,18.0,10.0,Desconocido
League 1,41,England,,False,2025-02-25,61,37,Wigan,Huddersfield,2.0,1.0,,,6.0,4.0,1.0,2.0,0.0,0.0,8.0,9.0,R. Joyce
Premier League,569.0,,,False,2025-02-25,39.0,36.0,Wolves,Fulham,1.0,2.0,,,7.0,5.0,1.0,3.0,0.0,0.0,18.0,11.0,Desconocido
Turkey Super Lig,,,,False,2025-02-24,645.0,,Galatasaray,Fenerbahce,0.0,0.0,,,0.0,5.0,5.0,2.0,0.0,0.0,4.0,10.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-24,,224.0,Porto,Guimaraes,1.0,1.0,,,6.0,7.0,2.0,2.0,0.0,0.0,13.0,11.0,Desconocido
Serie A,71.0,,,False,2025-02-24,,1579.0,Roma,Monza,4.0,0.0,,,6.0,3.0,0.0,1.0,0.0,0.0,23.0,5.0,Desconocido
La Liga,140.0,,,False,2025-02-24,536.0,798.0,Sevilla,Mallorca,1.0,1.0,,,4.0,4.0,1.0,3.0,0.0,0.0,19.0,13.0,Desconocido
Championship,407.0,,,False,2025-02-24,,63.0,Sheffield United,Leeds,1.0,3.0,,,3.0,5.0,1.0,1.0,0.0,0.0,10.0,18.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-23,21595.0,,AVS,Sp Lisbon,2.0,2.0,,,4.0,5.0,5.0,5.0,0.0,1.0,11.0,9.0,Desconocido
Eredivisie,88.0,,,False,2025-02-23,201.0,,AZ Alkmaar,For Sittard,1.0,0.0,,,9.0,1.0,2.0,3.0,0.0,0.0,14.0,9.0,Desconocido
Eredivisie,88.0,,,False,2025-02-23,194.0,,Ajax,Go Ahead Eagles,2.0,0.0,,,3.0,3.0,2.0,2.0,0.0,1.0,21.0,6.0,Desconocido
Turkey Super Lig,,,,False,2025-02-23,996.0,,Alanyaspor,Ad. Demirspor,3.0,2.0,,,10.0,1.0,5.0,2.0,0.0,0.0,25.0,7.0,Desconocido
La Liga 2,141,Spain,,False,2025-02-23,722,9692,Albacete,Eldense,0.0,1.0,,,4.0,7.0,1.0,3.0,1.0,0.0,11.0,14.0,Manuel Orellana
Jupiler Pro League,144.0,,,False,2025-02-23,554.0,,Anderlecht,St. Gilloise,0.0,2.0,,,7.0,2.0,3.0,2.0,0.0,0.0,10.0,6.0,Desconocido
Super League Greece,,,,False,2025-02-23,3408.0,949.0,Aris,Panetolikos,2.0,1.0,,,4.0,6.0,1.0,3.0,0.0,0.0,23.0,7.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-23,240.0,231.0,Arouca,Farense,2.0,2.0,,,4.0,9.0,2.0,3.0,0.0,0.0,12.0,17.0,Desconocido
Super League Greece,,,,False,2025-02-23,955.0,,Asteras Tripolis,AEK,0.0,3.0,,,0.0,2.0,1.0,1.0,1.0,0.0,2.0,15.0,Desconocido
La Liga,140.0,,,False,2025-02-23,,720.0,Ath Bilbao,Valladolid,7.0,1.0,,,4.0,4.0,2.0,3.0,0.0,1.0,29.0,5.0,Desconocido
Bundesliga,218.0,,,False,2025-02-23,,,Bayern Munich,Ein Frankfurt,4.0,0.0,,,4.0,1.0,1.0,1.0,0.0,0.0,19.0,7.0,Desconocido
Serie B,136,Italy,,False,2025-02-23,518,1578,Brescia,Sudtirol,0.0,0.0,,,5.0,5.0,0.0,2.0,0.0,0.0,26.0,7.0,A. Giua
La Liga 2,,,,False,2025-02-23,724.0,,Cadiz,Castellon,0.0,0.0,,,6.0,3.0,1.0,1.0,0.0,0.0,11.0,8.0,Desconocido
Serie A,71.0,,,False,2025-02-23,490.0,10019.0,Cagliari,Juventus,0.0,1.0,,,3.0,4.0,0.0,1.0,0.0,0.0,8.0,14.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-02-23,,,Club Brugge,Standard,1.0,2.0,,,7.0,8.0,3.0,4.0,1.0,0.0,13.0,11.0,Desconocido
Serie A,71.0,,,False,2025-02-23,895.0,492.0,Como,Napoli,2.0,1.0,,,4.0,6.0,1.0,3.0,0.0,0.0,8.0,13.0,Desconocido
Serie B,72.0,,,False,2025-02-23,10137.0,522.0,Cosenza,Palermo,0.0,3.0,,,11.0,2.0,2.0,2.0,0.0,0.0,17.0,11.0,Desconocido
Bundesliga 2,,,,False,2025-02-23,,,Darmstadt,Schalke 04,2.0,0.0,,,3.0,11.0,4.0,5.0,0.0,1.0,12.0,5.0,Desconocido
La Liga 2,,,,False,2025-02-23,797.0,,Elche,Cartagena,2.0,1.0,,,10.0,3.0,2.0,3.0,0.0,0.0,19.0,9.0,Desconocido
Serie A,71.0,,,False,2025-02-23,511.0,499.0,Empoli,Atalanta,0.0,5.0,,,3.0,4.0,0.0,1.0,0.0,0.0,10.0,14.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-23,15130.0,227.0,Estrela,Santa Clara,0.0,0.0,,,5.0,2.0,3.0,1.0,0.0,0.0,10.0,4.0,Desconocido
Bundesliga 2,,,,False,2025-02-23,,,FC Koln,Fortuna Dusseldorf,1.0,1.0,,,7.0,0.0,2.0,4.0,0.0,0.0,16.0,10.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-23,242.0,215.0,Famalicao,Moreirense,2.0,0.0,,,3.0,1.0,3.0,3.0,0.0,0.0,17.0,8.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-02-23,742.0,631.0,Genk,Gent,0.0,0.0,,,7.0,5.0,2.0,2.0,0.0,0.0,18.0,11.0,Desconocido
La Liga,140.0,,,False,2025-02-23,546.0,,Getafe,Betis,1.0,2.0,,,2.0,5.0,3.0,0.0,1.0,1.0,10.0,13.0,Desconocido
Bundesliga 2,,,,False,2025-02-23,,,Greuther Furth,Braunschweig,3.0,0.0,,,3.0,5.0,4.0,3.0,0.0,0.0,19.0,8.0,Desconocido
Bundesliga,218.0,,,False,2025-02-23,,,Hoffenheim,Stuttgart,1.0,1.0,,,4.0,8.0,0.0,0.0,0.0,0.0,9.0,14.0,Desconocido
Turkey Super Lig,,,,False,2025-02-23,1001.0,,Kayserispor,Goztep,1.0,0.0,,,5.0,3.0,1.0,2.0,0.0,0.0,10.0,15.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-02-23,734.0,741.0,Kortrijk,Cercle Brugge,1.0,1.0,,,5.0,3.0,4.0,2.0,0.0,0.0,11.0,4.0,Desconocido
La Liga 2,,,,False,2025-02-23,,726.0,La Coruna,Huesca,0.0,0.0,,,7.0,0.0,1.0,4.0,0.0,0.0,15.0,4.0,Desconocido
Super League Greece,197,Greece,,False,2025-02-23,956,617,Lamia,Panathinaikos,3.0,1.0,,,5.0,6.0,2.0,4.0,0.0,0.0,8.0,21.0,A. Evangelou
Ligue 1,61.0,,,False,2025-02-23,111.0,96.0,Le Havre,Toulouse,1.0,4.0,,,5.0,3.0,0.0,2.0,1.0,0.0,11.0,11.0,Desconocido
La Liga 2,141,Spain,,False,2025-02-23,539,799,Levante,Mirandes,1.0,0.0,,,5.0,5.0,4.0,0.0,1.0,1.0,11.0,11.0,Carlos Muñiz
Ligue 1,61.0,,,False,2025-02-23,80.0,,Lyon,Paris SG,2.0,3.0,,,5.0,4.0,1.0,1.0,0.0,0.0,14.0,15.0,Desconocido
Premier League,569.0,,,False,2025-02-23,,40.0,Man City,Liverpool,0.0,2.0,,,7.0,5.0,0.0,0.0,0.0,0.0,16.0,8.0,Desconocido
League 1,,,,False,2025-02-23,,1837.0,Mansfield,Wrexham,1.0,2.0,,,0.0,3.0,4.0,0.0,0.0,0.0,11.0,9.0,Desconocido
Ligue 1,61.0,,,False,2025-02-23,83.0,116.0,Nantes,Lens,3.0,1.0,,,2.0,11.0,2.0,4.0,0.0,1.0,17.0,14.0,Desconocido
Premier League,569.0,,,False,2025-02-23,34.0,,Newcastle,Nott'm Forest,4.0,3.0,,,7.0,6.0,1.0,4.0,0.0,0.0,13.0,17.0,Desconocido
Ligue 1,61.0,,,False,2025-02-23,84.0,82.0,Nice,Montpellier,2.0,0.0,,,8.0,5.0,1.0,1.0,0.0,0.0,16.0,13.0,Desconocido
Super League Greece,,,,False,2025-02-23,3415.0,619.0,Olympiakos,PAOK,2.0,1.0,,,2.0,3.0,2.0,2.0,0.0,0.0,18.0,8.0,Desconocido
Bundesliga,218.0,,,False,2025-02-23,173.0,,RB Leipzig,Heidenheim,2.0,2.0,,,7.0,4.0,3.0,3.0,0.0,0.0,17.0,4.0,Desconocido
La Liga,140.0,,,False,2025-02-23,541.0,547.0,Real Madrid,Girona,2.0,0.0,,,11.0,5.0,0.0,2.0,0.0,0.0,22.0,6.0,Desconocido
Serie B,72.0,,,False,2025-02-23,514.0,512.0,Salernitana,Frosinone,1.0,1.0,,,3.0,3.0,1.0,5.0,0.0,2.0,16.0,9.0,Desconocido
La Liga,140.0,,,False,2025-02-23,,537.0,Sociedad,Leganes,3.0,0.0,,,3.0,3.0,3.0,3.0,0.0,0.0,12.0,8.0,Desconocido
Serie B,72.0,,,False,2025-02-23,515.0,1687.0,Spezia,Catanzaro,0.0,1.0,,,4.0,1.0,5.0,4.0,1.0,1.0,20.0,11.0,Desconocido
Premiership Escocia,,,,False,2025-02-23,,,St Johnstone,Hearts,1.0,2.0,,,3.0,6.0,0.0,3.0,0.0,0.0,7.0,12.0,Desconocido
Ligue 1,61.0,,,False,2025-02-23,95.0,,Strasbourg,Brest,0.0,0.0,,,1.0,8.0,3.0,1.0,0.0,0.0,3.0,12.0,Desconocido
Turkey Super Lig,,,,False,2025-02-23,998.0,,Trabzonspor,Gaziantep,3.0,2.0,,,1.0,6.0,1.0,1.0,0.0,0.0,20.0,17.0,Desconocido
Eredivisie,88.0,,,False,2025-02-23,415.0,,Twente,Nijmegen,2.0,0.0,,,2.0,4.0,1.0,2.0,0.0,0.0,13.0,11.0,Desconocido
Serie A,71.0,,,False,2025-02-23,,502.0,Verona,Fiorentina,1.0,0.0,,,4.0,1.0,3.0,3.0,0.0,0.0,7.0,8.0,Desconocido
Championship,407.0,,,False,2025-02-23,38.0,1359.0,Watford,Luton,2.0,0.0,,,4.0,6.0,2.0,2.0,0.0,0.0,10.0,10.0,Desconocido
Premiership Escocia,179,Scotland,,False,2025-02-22,252,250,Aberdeen,Kilmarnock,1.0,0.0,,,8.0,5.0,2.0,3.0,0.0,0.0,10.0,9.0,N. Walsh
League 2,,,,False,2025-02-22,,1354.0,Accrington,Doncaster,1.0,2.0,,,4.0,3.0,5.0,3.0,0.0,1.0,8.0,7.0,Desconocido
La Liga,140.0,,,False,2025-02-22,542.0,,Alaves,Espanol,0.0,1.0,,,7.0,0.0,2.0,2.0,0.0,0.0,15.0,9.0,Desconocido
National League,43.0,,,False,2025-02-22,,1366.0,Aldershot,Hartlepool,3.0,2.0,,,,,1.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2025-02-22,4700.0,,Altrincham,Fylde,1.0,2.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
League 1 Escocia,,,,False,2025-02-22,6757.0,,Annan Athletic,Alloa,3.0,4.0,,,5.0,6.0,1.0,2.0,0.0,0.0,13.0,7.0,Desconocido
Turkey Super Lig,,,,False,2025-02-22,1005.0,,Antalyaspor,Kasimpasa,2.0,1.0,,,4.0,6.0,1.0,2.0,0.0,0.0,9.0,11.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-02-22,740.0,,Antwerp,Oud-Heverlee Leuven,2.0,2.0,,,7.0,4.0,3.0,3.0,0.0,0.0,22.0,10.0,Desconocido
Premier League,569.0,,,False,2025-02-22,9419.0,48.0,Arsenal,West Ham,0.0,1.0,,,2.0,0.0,1.0,3.0,1.0,0.0,20.0,5.0,Desconocido
Premier League,569.0,,,False,2025-02-22,66.0,49.0,Aston Villa,Chelsea,2.0,1.0,,,2.0,3.0,1.0,3.0,0.0,0.0,12.0,15.0,Desconocido
Super League Greece,,,,False,2025-02-22,,,Athens Kallithea,OFI Crete,1.0,3.0,,,10.0,3.0,1.0,4.0,0.0,0.0,18.0,9.0,Desconocido
Super League Greece,197,Greece,,False,2025-02-22,12260,2099,Atromitos,Panserraikos,1.0,0.0,,,6.0,4.0,1.0,1.0,0.0,0.0,15.0,8.0,P. Tsiaras
Ligue 1,61.0,,,False,2025-02-22,108.0,81.0,Auxerre,Marseille,3.0,0.0,,,2.0,5.0,1.0,3.0,0.0,1.0,9.0,8.0,Desconocido
Championship Escocia,,,,False,2025-02-22,,255.0,Ayr,Livingston,1.0,2.0,,,2.0,4.0,1.0,2.0,0.0,0.0,4.0,9.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-22,211.0,,Benfica,Boavista,3.0,0.0,,,13.0,2.0,0.0,3.0,0.0,1.0,31.0,6.0,Desconocido
League 1,41,England,,False,2025-02-22,1356,1362,Blackpool,Crawley Town,3.0,1.0,,,5.0,2.0,1.0,1.0,1.0,0.0,9.0,14.0,T. Reeves
League 1,41,England,,False,2025-02-22,68,1373,Bolton,Leyton Orient,2.0,1.0,,,5.0,7.0,2.0,3.0,0.0,0.0,10.0,13.0,S. Purkiss
League 2 Escocia,,,,False,2025-02-22,,,Bonnyrigg Rose,Forfar,0.0,2.0,,,3.0,5.0,3.0,3.0,0.0,0.0,10.0,3.0,Desconocido
National League,43.0,,,False,2025-02-22,,1822.0,Boston Utd,Eastleigh,1.0,2.0,,,,,0.0,2.0,0.0,0.0,,,Desconocido
Premier League,569.0,,,False,2025-02-22,35.0,39.0,Bournemouth,Wolves,0.0,1.0,,,6.0,7.0,3.0,3.0,1.0,0.0,8.0,13.0,Desconocido
League 2,42,England,,False,2025-02-22,1343,1348,Bradford,Milton Keynes Dons,2.0,0.0,,,3.0,4.0,3.0,1.0,0.0,0.0,14.0,5.0,S. Stockbridge
League 2,,,,False,2025-02-22,1832.0,,Bromley,Harrogate,2.0,0.0,,,5.0,4.0,0.0,3.0,0.0,0.0,7.0,14.0,Desconocido
La Liga 2,141,Spain,,False,2025-02-22,9580,718,Burgos,Oviedo,1.0,2.0,,,4.0,2.0,2.0,1.0,0.0,0.0,8.0,8.0,José Guzmán
Ligue 2,62.0,,,False,2025-02-22,88.0,,Caen,Pau FC,2.0,2.0,,,5.0,2.0,5.0,4.0,1.0,1.0,12.0,10.0,Desconocido
League 1,,,,False,2025-02-22,,,Cambridge,Stockport,2.0,0.0,,,0.0,5.0,1.0,0.0,0.0,1.0,4.0,18.0,Desconocido
League 2,42,England,,False,2025-02-22,1371,1347,Carlisle,Gillingham,0.0,0.0,,,6.0,3.0,2.0,2.0,0.0,0.0,15.0,14.0,S. Jackson
Primeira Liga,94.0,,,False,2025-02-22,4716.0,,Casa Pia,Gil Vicente,1.0,0.0,,,2.0,5.0,1.0,2.0,0.0,0.0,10.0,4.0,Desconocido
League 1,,,,False,2025-02-22,1335.0,,Charlton,Exeter,3.0,0.0,,,6.0,2.0,3.0,3.0,0.0,0.0,11.0,6.0,Desconocido
Serie B,72.0,,,False,2025-02-22,510.0,899.0,Cittadella,Modena,0.0,2.0,,,5.0,2.0,1.0,2.0,0.0,0.0,13.0,16.0,Desconocido
League 2 Escocia,184,Scotland,,False,2025-02-22,6762,6781,Clyde,Spartans,0.0,2.0,,,5.0,5.0,4.0,2.0,0.0,0.0,8.0,5.0,G. Soutar
League 2,42,England,,False,2025-02-22,1361,1333,Colchester,AFC Wimbledon,1.0,1.0,,,3.0,3.0,2.0,6.0,1.0,0.0,10.0,9.0,R. Eley
League 1 Escocia,183,Scotland,,False,2025-02-22,6763,1382,Cove Rangers,Dumbarton,2.0,1.0,,,12.0,4.0,0.0,2.0,0.0,0.0,18.0,3.0,S. Kirkland
Championship,407.0,,,False,2025-02-22,1346.0,59.0,Coventry,Preston,2.0,1.0,,,10.0,3.0,0.0,1.0,0.0,0.0,17.0,7.0,Desconocido
Serie B,72.0,,,False,2025-02-22,520.0,509.0,Cremonese,Cesena,1.0,2.0,,,4.0,6.0,4.0,1.0,0.0,0.0,13.0,11.0,Desconocido
League 2,42,England,,False,2025-02-22,1363,1819,Crewe,Barrow,3.0,0.0,,,5.0,5.0,0.0,3.0,0.0,0.0,11.0,9.0,D. Rock
National League,43.0,,,False,2025-02-22,,1349.0,Dag and Red,Oldham,2.0,2.0,,,,,1.0,0.0,0.0,0.0,,,Desconocido
Jupiler Pro League,144.0,,,False,2025-02-22,6215.0,263.0,Dender,Beerschot VA,0.0,0.0,,,1.0,9.0,4.0,1.0,1.0,0.0,8.0,18.0,Desconocido
Championship,407.0,,,False,2025-02-22,69.0,58.0,Derby,Millwall,0.0,1.0,,,4.0,4.0,2.0,0.0,0.0,0.0,9.0,11.0,Desconocido
Bundesliga,218.0,,,False,2025-02-22,,182.0,Dortmund,Union Berlin,6.0,0.0,,,5.0,3.0,2.0,2.0,0.0,0.0,24.0,6.0,Desconocido
Premiership Escocia,,,,False,2025-02-22,,256.0,Dundee United,Motherwell,1.0,0.0,,,2.0,7.0,0.0,2.0,0.0,0.0,10.0,10.0,Desconocido
Championship Escocia,,,,False,2025-02-22,1388.0,,Dunfermline,Queens Park,0.0,0.0,,,4.0,2.0,1.0,0.0,0.0,0.0,10.0,3.0,Desconocido
League 2 Escocia,184,Scotland,,False,2025-02-22,6764,6777,East Fife,Peterhead,0.0,0.0,,,6.0,2.0,4.0,3.0,0.0,0.0,4.0,5.0,G. Grainger
La Liga 2,,,,False,2025-02-22,545.0,,Eibar,Santander,2.0,2.0,,,2.0,3.0,4.0,1.0,0.0,0.0,9.0,14.0,Desconocido
League 2 Escocia,,,,False,2025-02-22,,6766.0,Elgin,Edinburgh City,1.0,2.0,,,2.0,7.0,4.0,2.0,0.0,0.0,6.0,12.0,Desconocido
Primeira Liga,94.0,,,False,2025-02-22,230.0,226.0,Estoril,Rio Ave,2.0,1.0,,,0.0,4.0,2.0,1.0,0.0,0.0,11.0,9.0,Desconocido
Premier League,569.0,,,False,2025-02-22,45.0,,Everton,Man United,2.0,2.0,,,7.0,9.0,4.0,1.0,0.0,0.0,9.0,9.0,Desconocido
La Liga 2,,,,False,2025-02-22,,713.0,Ferrol,Cordoba,0.0,1.0,,,4.0,2.0,2.0,4.0,1.0,0.0,4.0,13.0,Desconocido
Eredivisie,88.0,,,False,2025-02-22,209.0,,Feyenoord,Almere City,2.0,1.0,,,7.0,2.0,0.0,1.0,0.0,0.0,18.0,13.0,Desconocido
National League,43.0,,,False,2025-02-22,1378.0,1836.0,Forest Green,Woking,1.0,1.0,,,,,2.0,1.0,0.0,1.0,,,Desconocido
Premier League,569.0,,,False,2025-02-22,36.0,52.0,Fulham,Crystal Palace,0.0,2.0,,,7.0,7.0,1.0,3.0,0.0,0.0,10.0,10.0,Desconocido
