League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Jupiler Pro League,144.0,,,False,2024-09-28,,,Standard,Westerlo,1.0,2.0,,,11.0,2.0,1.0,6.0,0.0,0.0,16.0,9.0,Desconocido
League 1,41,England,,False,2024-09-28,1368,1335,Stevenage,Charlton,1.0,0.0,,,12.0,6.0,4.0,4.0,0.0,0.0,11.0,7.0,S. Tallis
League 2 Escocia,,,,False,2024-09-28,6785.0,,Stranraer,Stirling,0.0,2.0,,,5.0,2.0,3.0,2.0,0.0,0.0,5.0,5.0,Desconocido
National League,43.0,,,False,2024-09-28,7752.0,4700.0,Tamworth,Altrincham,1.0,2.0,,,,,2.0,2.0,0.0,1.0,,,Desconocido
Ligue 2,62.0,,,False,2024-09-28,,112.0,Troyes,Metz,2.0,1.0,,,1.0,2.0,3.0,2.0,0.0,0.0,6.0,12.0,Desconocido
Serie A,71.0,,,False,2024-09-28,494.0,505.0,Udinese,Inter,2.0,3.0,,,7.0,3.0,1.0,0.0,0.0,0.0,10.0,16.0,Desconocido
La Liga,140.0,,,False,2024-09-28,,537.0,Vallecano,Leganes,1.0,1.0,,,5.0,5.0,2.0,1.0,0.0,0.0,15.0,13.0,Desconocido
Super League Greece,,,,False,2024-09-28,2110.0,,Volos NFC,Athens Kallithea,1.0,1.0,,,6.0,4.0,2.0,1.0,0.0,0.0,11.0,3.0,Desconocido
League 2,42,England,,False,2024-09-28,1342,1361,Walsall,Colchester,4.0,0.0,,,5.0,5.0,1.0,3.0,0.0,0.0,15.0,9.0,F. Hallam
Championship,407.0,,,False,2024-09-28,38.0,746.0,Watford,Sunderland,2.0,1.0,,,4.0,6.0,2.0,1.0,0.0,0.0,13.0,17.0,Desconocido
League 1,,,,False,2024-09-28,61.0,,Wigan,Exeter,0.0,0.0,,,6.0,6.0,0.0,2.0,0.0,0.0,16.0,5.0,Desconocido
Eredivisie,88.0,,,False,2024-09-28,195.0,197.0,Willem II,PSV Eindhoven,0.0,2.0,,,3.0,6.0,1.0,2.0,0.0,0.0,8.0,12.0,Desconocido
National League,43.0,,,False,2024-09-28,1836.0,,Woking,Sutton,1.0,2.0,,,,,4.0,4.0,0.0,0.0,,,Desconocido
Bundesliga,218.0,,,False,2024-09-28,,,Wolfsburg,Stuttgart,2.0,2.0,,,1.0,3.0,5.0,2.0,0.0,1.0,5.0,17.0,Desconocido
Premier League,569.0,,,False,2024-09-28,39.0,40.0,Wolves,Liverpool,1.0,2.0,,,2.0,10.0,2.0,3.0,0.0,0.0,8.0,10.0,Desconocido
National League,43.0,,,False,2024-09-28,,,Yeovil,Aldershot,1.0,1.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-09-28,1828.0,1822.0,York,Eastleigh,0.0,0.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
La Liga 2,,,,False,2024-09-27,722.0,,Albacete,La Coruna,2.0,5.0,,,10.0,3.0,3.0,2.0,0.0,0.0,20.0,14.0,Desconocido
Ligue 2,62.0,,,False,2024-09-27,87.0,1301.0,Amiens,Rodez,2.0,1.0,,,5.0,4.0,2.0,4.0,0.0,1.0,20.0,12.0,Desconocido
Ligue 1,61.0,,,False,2024-09-27,108.0,,Auxerre,Brest,3.0,0.0,,,2.0,3.0,2.0,0.0,0.0,0.0,15.0,8.0,Desconocido
Ligue 2,62.0,,,False,2024-09-27,1305.0,3012.0,Bastia,Annecy,2.0,2.0,,,3.0,3.0,1.0,4.0,0.0,0.0,20.0,9.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-27,736.0,,Charleroi,Club Brugge,1.0,1.0,,,4.0,6.0,3.0,1.0,0.0,1.0,14.0,18.0,Desconocido
Serie B,72.0,,,False,2024-09-27,510.0,512.0,Cittadella,Frosinone,1.0,2.0,,,8.0,4.0,4.0,3.0,0.0,0.0,12.0,17.0,Desconocido
Bundesliga,218.0,,,False,2024-09-27,,,Dortmund,Bochum,4.0,2.0,,,11.0,0.0,2.0,0.0,0.0,0.0,23.0,10.0,Desconocido
Primeira Liga,94.0,,,False,2024-09-27,230.0,,Estoril,Sp Lisbon,0.0,3.0,,,1.0,14.0,2.0,0.0,0.0,0.0,5.0,22.0,Desconocido
Ligue 2,62.0,,,False,2024-09-27,101.0,,Grenoble,Clermont,3.0,0.0,,,5.0,8.0,1.0,1.0,0.0,1.0,10.0,7.0,Desconocido
Bundesliga 2,,,,False,2024-09-27,,,Greuther Furth,Fortuna Dusseldorf,1.0,2.0,,,6.0,0.0,1.0,1.0,0.0,0.0,15.0,12.0,Desconocido
Eredivisie,88.0,,,False,2024-09-27,206.0,210.0,Heracles,Heerenveen,2.0,1.0,,,9.0,4.0,2.0,2.0,0.0,0.0,15.0,13.0,Desconocido
Ligue 2,62.0,,,False,2024-09-27,433.0,,Laval,Pau FC,3.0,1.0,,,3.0,4.0,2.0,6.0,0.0,0.0,7.0,7.0,Desconocido
Ligue 2,62.0,,,False,2024-09-27,97.0,,Lorient,Ajaccio,3.0,0.0,,,8.0,3.0,2.0,2.0,0.0,1.0,27.0,7.0,Desconocido
Ligue 2,62,France,,False,2024-09-27,3200,1304,Martigues,Dunkerque,1.0,1.0,,,7.0,10.0,1.0,3.0,1.0,0.0,5.0,18.0,G. Kubler
Serie A,71.0,,,False,2024-09-27,,867.0,Milan,Lecce,3.0,0.0,,,4.0,7.0,1.0,1.0,1.0,0.0,15.0,16.0,Desconocido
Ligue 1,61.0,,,False,2024-09-27,,94.0,Paris SG,Rennes,3.0,1.0,,,6.0,4.0,1.0,3.0,0.0,0.0,22.0,13.0,Desconocido
Championship,407.0,,,False,2024-09-27,1357.0,1359.0,Plymouth,Luton,3.0,1.0,,,3.0,15.0,1.0,4.0,0.0,0.0,19.0,16.0,Desconocido
Turkey Super Lig,,,,False,2024-09-27,1002.0,,Sivasspor,Buyuksehyr,1.0,2.0,,,2.0,3.0,1.0,4.0,0.0,0.0,10.0,13.0,Desconocido
League 2,,,,False,2024-09-27,1381.0,,Tranmere,Salford,0.0,0.0,,,11.0,4.0,3.0,7.0,0.0,0.0,16.0,8.0,Desconocido
Bundesliga 2,,,,False,2024-09-27,,,Ulm,Braunschweig,3.0,1.0,,,3.0,5.0,2.0,5.0,0.0,1.0,18.0,9.0,Desconocido
La Liga,140.0,,,False,2024-09-27,720.0,798.0,Valladolid,Mallorca,1.0,2.0,,,7.0,4.0,3.0,2.0,0.0,0.0,11.0,14.0,Desconocido
La Liga,140.0,,,False,2024-09-26,,,Celta,Ath Madrid,0.0,1.0,,,2.0,3.0,2.0,2.0,0.0,0.0,9.0,7.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-26,741.0,631.0,Cercle Brugge,Gent,2.0,1.0,,,6.0,5.0,2.0,3.0,0.0,0.0,14.0,6.0,Desconocido
La Liga,140.0,,,False,2024-09-26,,533.0,Espanol,Villarreal,1.0,2.0,,,4.0,1.0,5.0,3.0,0.0,0.0,11.0,15.0,Desconocido
La Liga,140.0,,,False,2024-09-26,534.0,,Las Palmas,Betis,1.0,1.0,,,1.0,4.0,4.0,2.0,0.0,0.0,8.0,14.0,Desconocido
La Liga,140.0,,,False,2024-09-25,529.0,546.0,Barcelona,Getafe,1.0,0.0,,,7.0,5.0,1.0,1.0,0.0,0.0,16.0,7.0,Desconocido
La Liga,140.0,,,False,2024-09-25,547.0,,Girona,Vallecano,0.0,0.0,,,4.0,3.0,3.0,4.0,0.0,0.0,11.0,2.0,Desconocido
Ligue 2,62,France,,False,2024-09-24,98,101,Ajaccio,Grenoble,2.0,0.0,,,6.0,3.0,4.0,1.0,0.0,0.0,12.0,7.0,G. Angoula
National League,43.0,,,False,2024-09-24,,1369.0,Aldershot,Barnet,0.0,1.0,,,,,4.0,4.0,1.0,0.0,,,Desconocido
National League,43.0,,,False,2024-09-24,4700.0,,Altrincham,Dag and Red,2.0,1.0,,,,,0.0,3.0,0.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2024-09-24,3012.0,,Annecy,Troyes,1.0,0.0,,,3.0,7.0,3.0,1.0,0.0,0.0,9.0,18.0,Desconocido
Serie A,71.0,,,False,2024-09-24,499.0,895.0,Atalanta,Como,2.0,3.0,,,6.0,2.0,1.0,3.0,0.0,0.0,8.0,14.0,Desconocido
National League,43.0,,,False,2024-09-24,,,Braintree Town,Halifax,1.0,0.0,,,,,4.0,2.0,0.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2024-09-24,88.0,87.0,Caen,Amiens,2.0,1.0,,,10.0,2.0,3.0,2.0,0.0,0.0,15.0,7.0,Desconocido
Ligue 2,62.0,,,False,2024-09-24,,,Clermont,Red Star,1.0,1.0,,,6.0,4.0,2.0,1.0,0.0,0.0,11.0,6.0,Desconocido
Ligue 2,62.0,,,False,2024-09-24,1304.0,1305.0,Dunkerque,Bastia,2.0,1.0,,,5.0,2.0,0.0,2.0,0.0,0.0,12.0,11.0,Desconocido
National League,43.0,,,False,2024-09-24,1822.0,1836.0,Eastleigh,Woking,2.0,2.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-09-24,,7752.0,Fylde,Tamworth,1.0,2.0,,,,,4.0,4.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-09-24,1823.0,,Gateshead,Boston Utd,2.0,0.0,,,,,4.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-09-24,1366.0,1339.0,Hartlepool,Rochdale,0.0,3.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
League 1,41,England,,False,2024-09-24,37,1356,Huddersfield,Blackpool,0.0,2.0,,,10.0,2.0,2.0,0.0,0.0,0.0,8.0,11.0,B. Speedie
League 1,,,,False,2024-09-24,1373.0,,Leyton Orient,Peterboro,2.0,2.0,,,7.0,3.0,2.0,1.0,0.0,0.0,13.0,7.0,Desconocido
National League,43.0,,,False,2024-09-24,1838.0,,Maidenhead,Ebbsfleet,2.0,1.0,,,,,3.0,3.0,0.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2024-09-24,112.0,,Metz,Martigues,6.0,0.0,,,5.0,5.0,1.0,2.0,0.0,0.0,18.0,12.0,Desconocido
National League,43.0,,,False,2024-09-24,1349.0,1378.0,Oldham,Forest Green,1.0,0.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Ligue 2,62.0,,,False,2024-09-24,114.0,90.0,Paris FC,Guingamp,2.0,0.0,,,2.0,2.0,1.0,2.0,0.0,0.0,10.0,9.0,Desconocido
Ligue 2,62.0,,,False,2024-09-24,,97.0,Pau FC,Lorient,1.0,0.0,,,7.0,1.0,1.0,1.0,0.0,1.0,19.0,6.0,Desconocido
La Liga,140.0,,,False,2024-09-24,541.0,542.0,Real Madrid,Alaves,3.0,2.0,,,4.0,4.0,4.0,0.0,0.0,0.0,10.0,12.0,Desconocido
Ligue 2,62.0,,,False,2024-09-24,1301.0,433.0,Rodez,Laval,1.0,3.0,,,3.0,9.0,2.0,1.0,0.0,0.0,14.0,10.0,Desconocido
La Liga,140.0,,,False,2024-09-24,536.0,720.0,Sevilla,Valladolid,2.0,1.0,,,6.0,4.0,5.0,4.0,1.0,0.0,22.0,8.0,Desconocido
National League,43.0,,,False,2024-09-24,,1828.0,Solihull,York,0.0,3.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-09-24,,,Sutton,Yeovil,0.0,0.0,,,,,3.0,4.0,0.0,0.0,,,Desconocido
La Liga,140.0,,,False,2024-09-24,532.0,727.0,Valencia,Osasuna,0.0,0.0,,,10.0,5.0,2.0,3.0,0.0,0.0,10.0,9.0,Desconocido
National League,43.0,,,False,2024-09-24,8663.0,1341.0,Wealdstone,Southend,1.0,1.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
League 1,41,England,,False,2024-09-24,61,1368,Wigan,Stevenage,0.0,0.0,,,8.0,1.0,3.0,4.0,0.0,0.0,7.0,7.0,B. Toner
La Liga,140.0,,,False,2024-09-23,,798.0,Betis,Mallorca,1.0,2.0,,,6.0,3.0,3.0,2.0,0.0,0.0,14.0,6.0,Desconocido
Primeira Liga,94,Portugal,,False,2024-09-23,222,211,Boavista,Benfica,0.0,3.0,,,4.0,5.0,2.0,0.0,0.0,0.0,7.0,16.0,João Pedro Pinheiro
League 2,42,England,,False,2024-09-23,1336,1375,Fleetwood Town,Morecambe,2.0,2.0,,,5.0,1.0,6.0,4.0,0.0,0.0,25.0,9.0,M. Corlett
Turkey Super Lig,,,,False,2024-09-23,,998.0,Gaziantep,Trabzonspor,0.0,0.0,,,9.0,2.0,5.0,4.0,0.0,0.0,12.0,10.0,Desconocido
Turkey Super Lig,,,,False,2024-09-23,,1001.0,Goztep,Kayserispor,3.0,0.0,,,6.0,4.0,2.0,2.0,0.0,0.0,18.0,8.0,Desconocido
La Liga 2,141,Spain,,False,2024-09-23,726,713,Huesca,Cordoba,4.0,1.0,,,3.0,7.0,2.0,2.0,0.0,1.0,9.0,16.0,Sergiu Muresan
Turkey Super Lig,,,,False,2024-09-22,,996.0,Ad. Demirspor,Alanyaspor,0.0,2.0,,,6.0,6.0,1.0,3.0,0.0,0.0,8.0,12.0,Desconocido
Eredivisie,88.0,,,False,2024-09-22,,415.0,Almere City,Twente,0.0,5.0,,,7.0,5.0,1.0,1.0,0.0,0.0,16.0,16.0,Desconocido
La Liga 2,141,Spain,,False,2024-09-22,723,545,Almeria,Eibar,2.0,2.0,,,9.0,3.0,4.0,4.0,0.0,1.0,13.0,8.0,Dámaso Arcediano
Ligue 1,61.0,,,False,2024-09-22,77.0,83.0,Angers,Nantes,1.0,1.0,,,3.0,6.0,1.0,4.0,0.0,0.0,4.0,9.0,Desconocido
La Liga,140.0,,,False,2024-09-22,,,Ath Bilbao,Celta,3.0,1.0,,,3.0,6.0,3.0,2.0,0.0,0.0,10.0,11.0,Desconocido
Super League Greece,,,,False,2024-09-22,,,Athens Kallithea,AEK,0.0,0.0,,,2.0,13.0,3.0,5.0,0.0,0.0,10.0,13.0,Desconocido
Super League Greece,197,Greece,,False,2024-09-22,12260,956,Atromitos,Lamia,4.0,2.0,,,6.0,2.0,1.0,1.0,0.0,0.0,11.0,3.0,S. Tsimenteridis
Turkey Super Lig,,,,False,2024-09-22,,,Besiktas,Eyupspor,2.0,1.0,,,8.0,4.0,1.0,4.0,0.0,0.0,16.0,10.0,Desconocido
Ligue 1,61.0,,,False,2024-09-22,,96.0,Brest,Toulouse,2.0,0.0,,,4.0,3.0,1.0,1.0,0.0,0.0,9.0,10.0,Desconocido
Premier League,569.0,,,False,2024-09-22,51.0,,Brighton,Nott'm Forest,2.0,2.0,,,9.0,1.0,3.0,4.0,0.0,1.0,14.0,4.0,Desconocido
La Liga 2,,,,False,2024-09-22,,724.0,Cartagena,Cadiz,1.0,2.0,,,10.0,9.0,4.0,4.0,0.0,0.0,12.0,13.0,Desconocido
La Liga 2,,,,False,2024-09-22,,,Castellon,Santander,0.0,1.0,,,7.0,3.0,1.0,2.0,0.0,0.0,18.0,10.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-22,,631.0,Club Brugge,Gent,2.0,4.0,,,11.0,2.0,3.0,5.0,0.0,0.0,27.0,7.0,Desconocido
La Liga 2,141,Spain,,False,2024-09-22,797,799,Elche,Mirandes,1.0,0.0,,,5.0,0.0,2.0,3.0,0.0,0.0,19.0,5.0,Carlos Muñiz
Bundesliga 2,,,,False,2024-09-22,,,Elversberg,Ulm,1.0,3.0,,,9.0,8.0,3.0,2.0,0.0,0.0,19.0,18.0,Desconocido
Primeira Liga,94.0,,,False,2024-09-22,231.0,240.0,Farense,Arouca,0.0,1.0,,,10.0,6.0,1.0,4.0,0.0,0.0,16.0,11.0,Desconocido
Eredivisie,88.0,,,False,2024-09-22,209.0,203.0,Feyenoord,NAC Breda,2.0,0.0,,,5.0,2.0,2.0,2.0,0.0,0.0,25.0,5.0,Desconocido
Serie A,71.0,,,False,2024-09-22,502.0,487.0,Fiorentina,Lazio,2.0,1.0,,,3.0,10.0,3.0,4.0,0.0,0.0,14.0,20.0,Desconocido
Eredivisie,88.0,,,False,2024-09-22,,197.0,For Sittard,PSV Eindhoven,1.0,3.0,,,5.0,6.0,3.0,1.0,0.0,0.0,8.0,14.0,Desconocido
Serie B,72.0,,,False,2024-09-22,512.0,508.0,Frosinone,Bari,0.0,3.0,,,3.0,3.0,3.0,1.0,0.0,0.0,26.0,13.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-22,742.0,6215.0,Genk,Dender,4.0,0.0,,,8.0,3.0,0.0,2.0,0.0,0.0,28.0,5.0,Desconocido
La Liga,140.0,,,False,2024-09-22,546.0,537.0,Getafe,Leganes,1.0,1.0,,,6.0,2.0,3.0,2.0,0.0,0.0,12.0,6.0,Desconocido
Primeira Liga,94.0,,,False,2024-09-22,,4716.0,Gil Vicente,Casa Pia,1.0,1.0,,,9.0,2.0,2.0,5.0,0.0,0.0,15.0,8.0,Desconocido
Eredivisie,88.0,,,False,2024-09-22,210.0,202.0,Heerenveen,Groningen,2.0,1.0,,,9.0,3.0,1.0,3.0,0.0,2.0,20.0,2.0,Desconocido
Serie A,71.0,,,False,2024-09-22,505.0,,Inter,Milan,1.0,2.0,,,6.0,2.0,4.0,1.0,0.0,0.0,13.0,16.0,Desconocido
Turkey Super Lig,,,,False,2024-09-22,,1005.0,Kasimpasa,Antalyaspor,0.0,0.0,,,3.0,1.0,1.0,6.0,1.0,0.0,13.0,4.0,Desconocido
Super League Greece,,,,False,2024-09-22,,,Levadeiakos,OFI Crete,1.0,1.0,,,4.0,2.0,3.0,3.0,0.0,0.0,13.0,3.0,Desconocido
Bundesliga,218.0,,,False,2024-09-22,,,Leverkusen,Wolfsburg,4.0,3.0,,,6.0,2.0,4.0,5.0,0.0,1.0,20.0,8.0,Desconocido
Ligue 1,61.0,,,False,2024-09-22,80.0,81.0,Lyon,Marseille,2.0,3.0,,,10.0,3.0,4.0,3.0,0.0,1.0,18.0,6.0,Desconocido
Bundesliga 2,,,,False,2024-09-22,,,Magdeburg,Karlsruhe,2.0,2.0,,,2.0,5.0,3.0,3.0,0.0,0.0,13.0,7.0,Desconocido
Premier League,569.0,,,False,2024-09-22,,9419.0,Man City,Arsenal,2.0,2.0,,,8.0,2.0,3.0,4.0,0.0,1.0,33.0,5.0,Desconocido
Serie B,72.0,,,False,2024-09-22,1693.0,510.0,Mantova,Cittadella,1.0,0.0,,,6.0,4.0,2.0,3.0,0.0,0.0,17.0,11.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-22,,741.0,Mechelen,Cercle Brugge,2.0,0.0,,,2.0,4.0,2.0,2.0,0.0,0.0,9.0,7.0,Desconocido
Ligue 1,61.0,,,False,2024-09-22,91.0,111.0,Monaco,Le Havre,3.0,1.0,,,6.0,4.0,1.0,3.0,0.0,0.0,14.0,9.0,Desconocido
Ligue 1,61.0,,,False,2024-09-22,82.0,108.0,Montpellier,Auxerre,3.0,2.0,,,11.0,5.0,3.0,4.0,0.0,0.0,14.0,11.0,Desconocido
Serie A,71.0,,,False,2024-09-22,1579.0,500.0,Monza,Bologna,1.0,2.0,,,2.0,2.0,3.0,2.0,0.0,0.0,6.0,15.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-22,,734.0,Oud-Heverlee Leuven,Kortrijk,1.0,1.0,,,10.0,3.0,3.0,4.0,0.0,0.0,16.0,9.0,Desconocido
Super League Greece,197,Greece,,False,2024-09-22,617,2099,Panathinaikos,Panserraikos,3.0,1.0,,,7.0,1.0,1.0,4.0,0.0,0.0,23.0,15.0,A. Evangelou
Championship,407.0,,,False,2024-09-22,59.0,67.0,Preston,Blackburn,0.0,0.0,,,4.0,4.0,4.0,4.0,1.0,1.0,7.0,6.0,Desconocido
Bundesliga 2,,,,False,2024-09-22,,1313.0,Regensburg,Preußen Münster,0.0,3.0,,,7.0,4.0,3.0,1.0,0.0,0.0,20.0,11.0,Desconocido
Turkey Super Lig,203,Turkey,,False,2024-09-22,1007,3603,Rizespor,Samsunspor,0.0,1.0,,,3.0,0.0,2.0,2.0,0.0,0.0,13.0,9.0,K. Sağlam
Serie A,71.0,,,False,2024-09-22,,494.0,Roma,Udinese,3.0,0.0,,,2.0,1.0,2.0,2.0,0.0,0.0,14.0,9.0,Desconocido
Primeira Liga,94.0,,,False,2024-09-22,,21595.0,Sp Lisbon,AVS,3.0,0.0,,,9.0,1.0,0.0,3.0,0.0,0.0,22.0,3.0,Desconocido
Serie B,72.0,,,False,2024-09-22,515.0,1581.0,Spezia,Carrarese,4.0,2.0,,,9.0,5.0,3.0,4.0,0.0,0.0,19.0,12.0,Desconocido
Bundesliga,218.0,,,False,2024-09-22,,173.0,St Pauli,RB Leipzig,0.0,0.0,,,3.0,1.0,2.0,1.0,0.0,0.0,15.0,10.0,Desconocido
Bundesliga,218.0,,,False,2024-09-22,,,Stuttgart,Dortmund,5.0,1.0,,,6.0,4.0,1.0,3.0,0.0,0.0,16.0,6.0,Desconocido
La Liga 2,,,,False,2024-09-22,719.0,,Tenerife,Sp Gijon,1.0,1.0,,,5.0,7.0,2.0,2.0,0.0,0.0,14.0,7.0,Desconocido
La Liga,140.0,,,False,2024-09-22,,,Vallecano,Ath Madrid,1.0,1.0,,,3.0,4.0,0.0,0.0,0.0,0.0,15.0,10.0,Desconocido
La Liga,140.0,,,False,2024-09-22,533.0,529.0,Villarreal,Barcelona,1.0,5.0,,,7.0,3.0,6.0,1.0,0.0,0.0,13.0,17.0,Desconocido
League 2,,,,False,2024-09-21,,1351.0,Accrington,Port Vale,2.0,2.0,,,3.0,8.0,3.0,0.0,0.0,0.0,13.0,14.0,Desconocido
National League,43.0,,,False,2024-09-21,,1828.0,Aldershot,York,0.0,0.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
League 1 Escocia,,,,False,2024-09-21,,6773.0,Alloa,Kelty Hearts,1.0,0.0,,,7.0,7.0,2.0,5.0,0.0,0.0,8.0,8.0,Desconocido
National League,43.0,,,False,2024-09-21,4700.0,,Altrincham,Boston Utd,2.0,2.0,,,,,2.0,1.0,0.0,1.0,,,Desconocido
Jupiler Pro League,144.0,,,False,2024-09-21,554.0,736.0,Anderlecht,Charleroi,0.0,0.0,,,6.0,3.0,4.0,3.0,0.0,0.0,10.0,9.0,Desconocido
League 1 Escocia,183,Scotland,,False,2024-09-21,4249,6757,Arbroath,Annan Athletic,2.0,0.0,,,8.0,1.0,4.0,0.0,0.0,0.0,8.0,3.0,D. Nicolson
Super League Greece,,,,False,2024-09-21,3408.0,3415.0,Aris,Olympiakos,2.0,1.0,,,3.0,5.0,2.0,4.0,0.0,0.0,6.0,9.0,Desconocido
Premier League,569.0,,,False,2024-09-21,66.0,39.0,Aston Villa,Wolves,3.0,1.0,,,6.0,5.0,3.0,6.0,0.0,0.0,9.0,10.0,Desconocido
League 2,42,England,,False,2024-09-21,1819,1367,Barrow,Newport County,2.0,0.0,,,10.0,2.0,1.0,4.0,0.0,0.0,21.0,8.0,E. Bell
Jupiler Pro League,144.0,,,False,2024-09-21,263.0,,Beerschot VA,St Truiden,0.0,3.0,,,4.0,7.0,0.0,1.0,0.0,0.0,14.0,20.0,Desconocido
Bundesliga,218.0,,,False,2024-09-21,,191.0,Bochum,Holstein Kiel,2.0,2.0,,,2.0,5.0,4.0,1.0,0.0,0.0,14.0,13.0,Desconocido
League 1,41,England,,False,2024-09-21,68,53,Bolton,Reading,5.0,2.0,,,6.0,7.0,4.0,2.0,0.0,0.0,18.0,18.0,S. Stockbridge
League 2,42,England,,False,2024-09-21,1343,1333,Bradford,AFC Wimbledon,0.0,0.0,,,7.0,3.0,3.0,2.0,0.0,0.0,11.0,7.0,A. Davies
National League,43.0,,,False,2024-09-21,,7752.0,Braintree Town,Tamworth,0.0,1.0,,,,,2.0,4.0,0.0,0.0,,,Desconocido
Bundesliga 2,,,,False,2024-09-21,,,Braunschweig,Greuther Furth,2.0,0.0,,,8.0,1.0,3.0,6.0,0.0,0.0,20.0,9.0,Desconocido
Championship,407.0,,,False,2024-09-21,56.0,,Bristol City,Oxford,2.0,1.0,,,5.0,1.0,1.0,4.0,0.0,0.0,19.0,7.0,Desconocido
Championship,407.0,,,False,2024-09-21,44.0,1355.0,Burnley,Portsmouth,2.0,1.0,,,4.0,2.0,2.0,2.0,0.0,0.0,18.0,5.0,Desconocido
League 1,,,,False,2024-09-21,,747.0,Burton,Barnsley,1.0,2.0,,,3.0,4.0,2.0,2.0,0.0,0.0,8.0,13.0,Desconocido
Championship,407.0,,,False,2024-09-21,43.0,63.0,Cardiff,Leeds,0.0,2.0,,,0.0,4.0,2.0,2.0,1.0,0.0,3.0,15.0,Desconocido
League 1,41,England,,False,2024-09-21,1335,1356,Charlton,Blackpool,1.0,2.0,,,4.0,1.0,2.0,1.0,0.0,0.0,14.0,9.0,C. Breakspear
League 2,42,England,,False,2024-09-21,1345,1372,Chesterfield,Cheltenham,1.0,1.0,,,6.0,1.0,3.0,1.0,0.0,0.0,13.0,7.0,R. Joyce
League 2 Escocia,,,,False,2024-09-21,6762.0,,Clyde,Elgin,0.0,0.0,,,8.0,1.0,2.0,2.0,0.0,1.0,10.0,3.0,Desconocido
League 2,42,England,,False,2024-09-21,1361,1381,Colchester,Tranmere,3.0,0.0,,,2.0,5.0,2.0,4.0,0.0,0.0,11.0,14.0,M. Corlett
Serie B,72.0,,,False,2024-09-21,10137.0,488.0,Cosenza,Sassuolo,0.0,1.0,,,6.0,2.0,3.0,4.0,0.0,0.0,22.0,11.0,Desconocido
Championship,407.0,,,False,2024-09-21,1346.0,76.0,Coventry,Swansea,1.0,2.0,,,6.0,3.0,2.0,3.0,0.0,0.0,20.0,11.0,Desconocido
League 2,,,,False,2024-09-21,1363.0,,Crewe,Harrogate,3.0,0.0,,,5.0,7.0,3.0,3.0,0.0,0.0,19.0,8.0,Desconocido
Premier League,569.0,,,False,2024-09-21,52.0,,Crystal Palace,Man United,0.0,0.0,,,4.0,11.0,3.0,1.0,0.0,0.0,9.0,15.0,Desconocido
League 1 Escocia,183,Scotland,,False,2024-09-21,1382,4251,Dumbarton,Montrose,0.0,1.0,,,15.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,G. Grainger
League 2 Escocia,184,Scotland,,False,2024-09-21,6764,6777,East Fife,Peterhead,2.0,0.0,,,9.0,6.0,2.0,3.0,0.0,0.0,5.0,8.0,J. Curran
National League,43.0,,,False,2024-09-21,1822.0,1339.0,Eastleigh,Rochdale,4.0,2.0,,,,,2.0,4.0,0.0,0.0,,,Desconocido
Bundesliga,218.0,,,False,2024-09-21,,,Ein Frankfurt,M'gladbach,2.0,0.0,,,8.0,5.0,1.0,1.0,0.0,0.0,14.0,22.0,Desconocido
La Liga 2,141,Spain,,False,2024-09-21,9692,718,Eldense,Oviedo,1.0,1.0,,,7.0,5.0,2.0,3.0,1.0,0.0,16.0,10.0,José Sánchez
League 1,,,,False,2024-09-21,,1368.0,Exeter,Stevenage,2.0,0.0,,,8.0,4.0,1.0,2.0,0.0,0.0,14.0,10.0,Desconocido
Turkey Super Lig,,,,False,2024-09-21,,645.0,Fenerbahce,Galatasaray,1.0,3.0,,,10.0,2.0,3.0,6.0,0.0,0.0,27.0,14.0,Desconocido
La Liga 2,,,,False,2024-09-21,,722.0,Ferrol,Albacete,1.0,4.0,,,6.0,3.0,1.0,2.0,0.0,0.0,16.0,22.0,Desconocido
League 2 Escocia,,,,False,2024-09-21,,6785.0,Forfar,Stranraer,2.0,1.0,,,3.0,3.0,3.0,2.0,0.0,0.0,13.0,7.0,Desconocido
