League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Primeira Liga,94.0,,,False,2026-04-25,211.0,215.0,Benfica,Moreirense,4.0,1.0,,,9.0,2.0,2.0,2.0,0.0,0.0,18.0,8.0,Desconocido
Championship,407.0,,,False,2026-04-25,54.0,56.0,Birmingham,Bristol City,2.0,1.0,,,6.0,5.0,3.0,1.0,0.0,0.0,11.0,9.0,Desconocido
League 1,,,,False,2026-04-25,1356.0,1373.0,Blackpool,Leyton Orient,1.0,0.0,,,6.0,4.0,1.0,3.0,0.0,0.0,17.0,12.0,Desconocido
Serie A,71.0,,,False,2026-04-25,500.0,,Bologna,Roma,0.0,2.0,,,7.0,7.0,0.0,3.0,0.0,0.0,10.0,7.0,Desconocido
National League,43.0,,,False,2026-04-25,1830.0,,Boreham Wood,Sutton,1.0,0.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2026-04-25,,1366.0,Boston Utd,Hartlepool,3.0,1.0,,,,,3.0,1.0,0.0,0.0,,,Desconocido
League 1,,,,False,2026-04-25,1343.0,68.0,Bradford,Bolton,1.0,1.0,,,6.0,5.0,2.0,2.0,0.0,0.0,12.0,17.0,Desconocido
League 2,,,,False,2026-04-25,,1372.0,Bristol Rvs,Cheltenham,4.0,0.0,,,1.0,7.0,5.0,1.0,0.0,0.0,9.0,10.0,Desconocido
La Liga 2,,,,False,2026-04-25,9580.0,,Burgos,La Coruna,1.0,1.0,,,7.0,3.0,3.0,3.0,1.0,0.0,12.0,7.0,Desconocido
League 1,,,,False,2026-04-25,,,Burton,Exeter,1.0,1.0,,,3.0,1.0,0.0,1.0,0.0,0.0,16.0,6.0,Desconocido
League 2,,,,False,2026-04-25,,1819.0,Cambridge,Barrow,3.0,0.0,,,10.0,3.0,0.0,3.0,0.0,0.0,15.0,3.0,Desconocido
League 1,,,,False,2026-04-25,43.0,1337.0,Cardiff,Northampton,5.0,1.0,,,3.0,2.0,1.0,1.0,0.0,0.0,25.0,10.0,Desconocido
National League,43.0,,,False,2026-04-25,1371.0,4701.0,Carlisle,Brackley Town,3.0,0.0,,,,,0.0,2.0,0.0,0.0,,,Desconocido
Serie B,72.0,,,False,2026-04-25,1687.0,515.0,Catanzaro,Spezia,4.0,2.0,,,9.0,2.0,1.0,3.0,0.0,0.0,14.0,12.0,Desconocido
Premiership Escocia,,,,False,2026-04-25,247.0,1389.0,Celtic,Falkirk,3.0,1.0,,,9.0,7.0,2.0,3.0,0.0,0.0,14.0,11.0,Desconocido
Serie B,72.0,,,False,2026-04-25,509.0,498.0,Cesena,Sampdoria,0.0,0.0,,,4.0,5.0,1.0,3.0,0.0,0.0,10.0,13.0,Desconocido
Championship,407.0,,,False,2026-04-25,1335.0,,Charlton,Hull,2.0,1.0,,,5.0,11.0,2.0,1.0,0.0,0.0,12.0,14.0,Desconocido
League 2,,,,False,2026-04-25,1345.0,1363.0,Chesterfield,Crewe,2.0,0.0,,,0.0,3.0,2.0,1.0,0.0,0.0,14.0,6.0,Desconocido
League 2 Escocia,,,,False,2026-04-25,6762.0,6757.0,Clyde,Annan Athletic,3.0,1.0,,,7.0,4.0,1.0,1.0,0.0,0.0,13.0,5.0,Desconocido
League 2,,,,False,2026-04-25,1361.0,1376.0,Colchester,Notts County,0.0,1.0,,,4.0,5.0,3.0,3.0,0.0,0.0,6.0,18.0,Desconocido
Bundesliga 2,,,,False,2026-04-25,,,Darmstadt,Elversberg,3.0,3.0,,,5.0,7.0,2.0,2.0,1.0,0.0,13.0,17.0,Desconocido
League 1,,,,False,2026-04-25,1354.0,1368.0,Doncaster,Stevenage,1.0,1.0,,,4.0,3.0,2.0,1.0,0.0,0.0,12.0,8.0,Desconocido
League 2 Escocia,,,,False,2026-04-25,1382.0,6765.0,Dumbarton,East Kilbride,0.0,1.0,,,3.0,2.0,2.0,2.0,0.0,0.0,7.0,19.0,Desconocido
League 1 Escocia,,,,False,2026-04-25,6764.0,,East Fife,Inverness C,1.0,1.0,,,3.0,10.0,1.0,1.0,0.0,0.0,10.0,5.0,Desconocido
Turkey Super Lig,,,,False,2026-04-25,,,Eyupspor,Gaziantep,3.0,0.0,,,6.0,5.0,2.0,2.0,0.0,0.0,14.0,11.0,Desconocido
Bundesliga,218.0,,,False,2026-04-25,,,FC Koln,Leverkusen,1.0,2.0,,,2.0,5.0,1.0,2.0,0.0,0.0,25.0,8.0,Desconocido
Eredivisie,88.0,,,False,2026-04-25,209.0,202.0,Feyenoord,Groningen,3.0,1.0,,,3.0,3.0,0.0,2.0,0.0,0.0,10.0,10.0,Desconocido
National League,43.0,,,False,2026-04-25,1378.0,1375.0,Forest Green,Morecambe,5.0,0.0,,,,,0.0,0.0,0.0,0.0,,,Desconocido
League 2 Escocia,,,,False,2026-04-25,,6766.0,Forfar,Edinburgh City,4.0,0.0,,,8.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,Desconocido
Serie B,72.0,,,False,2026-04-25,512.0,1581.0,Frosinone,Carrarese,3.0,0.0,,,8.0,8.0,2.0,3.0,0.0,0.0,20.0,15.0,Desconocido
Premier League,569.0,,,False,2026-04-25,36.0,66.0,Fulham,Aston Villa,1.0,0.0,,,2.0,5.0,2.0,2.0,0.0,0.0,13.0,10.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-04-25,742.0,,Genk,Standard,1.0,1.0,,,13.0,2.0,3.0,2.0,0.0,0.0,24.0,9.0,Desconocido
La Liga,140.0,,,False,2026-04-25,546.0,529.0,Getafe,Barcelona,0.0,2.0,,,6.0,3.0,2.0,2.0,0.0,0.0,4.0,13.0,Desconocido
Turkey Super Lig,,,,False,2026-04-25,,1005.0,Goztep,Antalyaspor,2.0,0.0,,,4.0,3.0,2.0,0.0,0.0,0.0,16.0,19.0,Desconocido
Ligue 2,62.0,,,False,2026-04-25,101.0,1298.0,Grenoble,Le Mans,1.0,1.0,,,1.0,4.0,3.0,1.0,0.0,0.0,6.0,9.0,Desconocido
League 2,,,,False,2026-04-25,1365.0,,Grimsby,Swindon,4.0,0.0,,,9.0,5.0,0.0,2.0,0.0,0.0,16.0,11.0,Desconocido
Primeira Liga,94.0,,,False,2026-04-25,224.0,226.0,Guimaraes,Rio Ave,2.0,0.0,,,3.0,5.0,4.0,4.0,0.0,0.0,11.0,5.0,Desconocido
Bundesliga,218.0,,,False,2026-04-25,,,Hamburg,Hoffenheim,1.0,2.0,,,4.0,9.0,2.0,4.0,0.0,0.0,12.0,15.0,Desconocido
League 1 Escocia,,,,False,2026-04-25,,6777.0,Hamilton,Peterhead,3.0,1.0,,,3.0,4.0,2.0,1.0,0.0,0.0,7.0,9.0,Desconocido
Eredivisie,88.0,,,False,2026-04-25,210.0,,Heerenveen,For Sittard,2.0,1.0,,,7.0,0.0,2.0,1.0,0.0,1.0,15.0,16.0,Desconocido
Bundesliga,218.0,,,False,2026-04-25,,,Heidenheim,St Pauli,2.0,0.0,,,6.0,6.0,0.0,1.0,0.0,0.0,12.0,11.0,Desconocido
Bundesliga 2,,,,False,2026-04-25,,191.0,Hertha,Holstein Kiel,0.0,1.0,,,5.0,3.0,4.0,4.0,0.0,0.0,23.0,6.0,Desconocido
League 1,,,,False,2026-04-25,37.0,,Huddersfield,Mansfield,1.0,4.0,,,6.0,3.0,1.0,2.0,0.0,0.0,15.0,10.0,Desconocido
Bundesliga 2,,,,False,2026-04-25,,,Karlsruhe,Hannover,1.0,3.0,,,3.0,2.0,1.0,1.0,0.0,0.0,8.0,10.0,Desconocido
Turkey Super Lig,,,,False,2026-04-25,1001.0,1007.0,Kayserispor,Rizespor,2.0,0.0,,,8.0,6.0,3.0,2.0,0.0,0.0,17.0,12.0,Desconocido
League 1 Escocia,,,,False,2026-04-25,6773.0,6763.0,Kelty Hearts,Cove Rangers,0.0,2.0,,,8.0,2.0,3.0,2.0,0.0,0.0,11.0,11.0,Desconocido
League 1,,,,False,2026-04-25,1379.0,1358.0,Lincoln,Wycombe,4.0,3.0,,,2.0,10.0,2.0,1.0,0.0,0.0,13.0,28.0,Desconocido
Premier League,569.0,,,False,2026-04-25,40.0,52.0,Liverpool,Crystal Palace,3.0,1.0,,,5.0,8.0,1.0,3.0,0.0,0.0,9.0,14.0,Desconocido
League 1,,,,False,2026-04-25,1359.0,747.0,Luton,Barnsley,2.0,1.0,,,9.0,5.0,1.0,5.0,0.0,0.0,17.0,13.0,Desconocido
Ligue 1,61.0,,,False,2026-04-25,80.0,108.0,Lyon,Auxerre,3.0,2.0,,,6.0,3.0,1.0,2.0,0.0,0.0,12.0,9.0,Desconocido
Bundesliga,218.0,,,False,2026-04-25,,,Mainz,Bayern Munich,3.0,4.0,,,4.0,4.0,1.0,2.0,0.0,0.0,21.0,11.0,Desconocido
La Liga 2,,,,False,2026-04-25,535.0,,Malaga,Castellon,2.0,3.0,,,1.0,3.0,2.0,4.0,0.0,0.0,12.0,13.0,Desconocido
Championship,407.0,,,False,2026-04-25,70.0,38.0,Middlesbrough,Watford,5.0,1.0,,,6.0,3.0,1.0,2.0,0.0,0.0,20.0,12.0,Desconocido
League 2,,,,False,2026-04-25,1348.0,1381.0,Milton Keynes Dons,Tranmere,3.0,0.0,,,6.0,2.0,0.0,2.0,0.0,0.0,18.0,11.0,Desconocido
Eredivisie,88.0,,,False,2026-04-25,203.0,194.0,NAC Breda,Ajax,0.0,2.0,,,11.0,2.0,0.0,2.0,0.0,0.0,21.0,8.0,Desconocido
League 2,,,,False,2026-04-25,1367.0,1349.0,Newport County,Oldham,3.0,2.0,,,6.0,4.0,2.0,2.0,0.0,1.0,24.0,12.0,Desconocido
Championship,407.0,,,False,2026-04-25,71.0,76.0,Norwich,Swansea,1.0,1.0,,,5.0,2.0,3.0,5.0,0.0,0.0,16.0,8.0,Desconocido
Jupiler Pro League,144.0,,,False,2026-04-25,,736.0,Oud-Heverlee Leuven,Charleroi,0.0,2.0,,,4.0,6.0,2.0,0.0,0.0,0.0,4.0,11.0,Desconocido
Championship,407.0,,,False,2026-04-25,,,Oxford,Sheffield Weds,4.0,1.0,,,5.0,3.0,1.0,0.0,0.0,0.0,20.0,9.0,Desconocido
Serie A,71.0,,,False,2026-04-25,523.0,801.0,Parma,Pisa,1.0,0.0,,,7.0,4.0,1.0,2.0,0.0,0.0,15.0,12.0,Desconocido
Serie B,72.0,,,False,2026-04-25,525.0,863.0,Pescara,Juve Stabia,1.0,1.0,,,3.0,2.0,2.0,4.0,0.0,0.0,8.0,13.0,Desconocido
League 1,,,,False,2026-04-25,1357.0,1351.0,Plymouth,Port Vale,2.0,1.0,,,6.0,11.0,2.0,2.0,1.0,0.0,16.0,15.0,Desconocido
Bundesliga 2,,,,False,2026-04-25,1313.0,,Preußen Münster,Bielefeld,2.0,3.0,,,7.0,1.0,3.0,0.0,0.0,0.0,17.0,12.0,Desconocido
Championship,407.0,,,False,2026-04-25,72.0,69.0,QPR,Derby,2.0,3.0,,,10.0,6.0,1.0,3.0,0.0,0.0,23.0,12.0,Desconocido
League 1 Escocia,,,,False,2026-04-25,,4251.0,Queen of Sth,Montrose,2.0,2.0,,,2.0,2.0,0.0,4.0,0.0,0.0,12.0,6.0,Desconocido
Championship Escocia,,,,False,2026-04-25,,1388.0,Queens Park,Dunfermline,0.0,2.0,,,1.0,5.0,2.0,2.0,0.0,0.0,5.0,12.0,Desconocido
Serie B,72.0,,,False,2026-04-25,880.0,522.0,Reggiana,Palermo,1.0,1.0,,,2.0,7.0,3.0,1.0,1.0,0.0,3.0,20.0,Desconocido
Ligue 2,62.0,,,False,2026-04-25,93.0,102.0,Reims,Nancy,1.0,1.0,,,4.0,0.0,3.0,7.0,0.0,1.0,12.0,7.0,Desconocido
National League,43.0,,,False,2026-04-25,1339.0,1828.0,Rochdale,York,1.0,1.0,,,,,5.0,2.0,0.0,0.0,,,Desconocido
Championship Escocia,,,,False,2026-04-25,902.0,1383.0,Ross County,Morton,4.0,0.0,,,6.0,4.0,1.0,2.0,0.0,0.0,10.0,3.0,Desconocido
League 1,,,,False,2026-04-25,73.0,53.0,Rotherham,Reading,1.0,1.0,,,3.0,2.0,3.0,2.0,0.0,0.0,15.0,6.0,Desconocido
National League,43.0,,,False,2026-04-25,1340.0,1822.0,Scunthorpe,Eastleigh,0.0,1.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2026-04-25,,59.0,Sheffield United,Preston,2.0,3.0,,,10.0,5.0,0.0,3.0,0.0,0.0,17.0,12.0,Desconocido
League 2,,,,False,2026-04-25,1352.0,1336.0,Shrewsbury,Fleetwood Town,2.0,2.0,,,5.0,2.0,1.0,2.0,0.0,0.0,13.0,5.0,Desconocido
National League,43.0,,,False,2026-04-25,1341.0,8663.0,Southend,Wealdstone,2.0,1.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
League 2 Escocia,,,,False,2026-04-25,6781.0,,Spartans,Elgin,1.0,1.0,,,4.0,3.0,2.0,3.0,0.0,0.0,6.0,8.0,Desconocido
Ligue 2,62.0,,,False,2026-04-25,,,St Etienne,Troyes,0.0,3.0,,,9.0,3.0,2.0,4.0,0.0,0.0,13.0,16.0,Desconocido
Premiership Escocia,,,,False,2026-04-25,,255.0,St Mirren,Livingston,0.0,2.0,,,8.0,7.0,2.0,2.0,0.0,0.0,17.0,4.0,Desconocido
League 1 Escocia,,,,False,2026-04-25,6784.0,,Stenhousemuir,Alloa,1.0,0.0,,,7.0,1.0,2.0,0.0,0.0,0.0,10.0,14.0,Desconocido
League 1,,,,False,2026-04-25,,,Stockport,Peterboro,3.0,1.0,,,7.0,7.0,2.0,1.0,0.0,0.0,28.0,11.0,Desconocido
Championship,407.0,,,False,2026-04-25,,1355.0,Stoke,Portsmouth,1.0,3.0,,,8.0,1.0,0.0,2.0,0.0,0.0,13.0,8.0,Desconocido
League 2 Escocia,,,,False,2026-04-25,6785.0,,Stranraer,Stirling,1.0,1.0,,,13.0,3.0,0.0,3.0,1.0,0.0,18.0,6.0,Desconocido
Serie B,72.0,,,False,2026-04-25,1578.0,1693.0,Sudtirol,Mantova,0.0,3.0,,,2.0,2.0,2.0,1.0,0.0,0.0,9.0,11.0,Desconocido
National League,43.0,,,False,2026-04-25,7752.0,,Tamworth,Braintree Town,5.0,1.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
Primeira Liga,94.0,,,False,2026-04-25,218.0,225.0,Tondela,Nacional,0.0,2.0,,,8.0,7.0,2.0,1.0,0.0,0.0,22.0,17.0,Desconocido
Ligue 1,61.0,,,False,2026-04-25,96.0,91.0,Toulouse,Monaco,2.0,2.0,,,4.0,2.0,3.0,2.0,0.0,0.0,18.0,8.0,Desconocido
Eredivisie,88.0,,,False,2026-04-25,415.0,,Twente,Nijmegen,1.0,1.0,,,3.0,9.0,1.0,2.0,0.0,0.0,13.0,20.0,Desconocido
La Liga,140.0,,,False,2026-04-25,532.0,547.0,Valencia,Girona,2.0,1.0,,,4.0,4.0,2.0,2.0,0.0,0.0,12.0,7.0,Desconocido
La Liga 2,,,,False,2026-04-25,720.0,,Valladolid,Sociedad B,1.0,0.0,,,9.0,1.0,2.0,1.0,0.0,0.0,11.0,11.0,Desconocido
Serie B,72.0,,,False,2026-04-25,517.0,511.0,Venezia,Empoli,2.0,0.0,,,9.0,6.0,0.0,2.0,0.0,0.0,18.0,9.0,Desconocido
