League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
La Liga,140.0,,,False,2024-08-31,529.0,720.0,Barcelona,Valladolid,7.0,0.0,,,10.0,1.0,0.0,3.0,0.0,0.0,23.0,5.0,Desconocido
National League,43.0,,,False,2024-08-31,1369.0,7752.0,Barnet,Tamworth,7.0,0.0,,,,,0.0,1.0,0.0,0.0,,,Desconocido
Jupiler Pro League,144.0,,,False,2024-08-31,263.0,6215.0,Beerschot VA,Dender,1.0,2.0,,,0.0,2.0,4.0,1.0,0.0,0.0,15.0,16.0,Desconocido
League 1,41,England,,False,2024-08-31,54,61,Birmingham,Wigan,2.0,1.0,,,7.0,3.0,0.0,3.0,0.0,0.0,16.0,11.0,S. Gill
League 1,41,England,,False,2024-08-31,1356,1358,Blackpool,Wycombe,2.0,2.0,,,6.0,1.0,2.0,1.0,0.0,0.0,21.0,12.0,D. Drysdale
Primeira Liga,94,Portugal,,False,2024-08-31,222,230,Boavista,Estoril,0.0,0.0,,,8.0,3.0,2.0,5.0,0.0,0.0,19.0,7.0,Gustavo Correia
Bundesliga,218.0,,,False,2024-08-31,,,Bochum,M'gladbach,0.0,2.0,,,3.0,4.0,1.0,0.0,0.0,0.0,16.0,15.0,Desconocido
Serie A,71.0,,,False,2024-08-31,500.0,511.0,Bologna,Empoli,1.0,1.0,,,6.0,3.0,0.0,3.0,0.0,0.0,14.0,4.0,Desconocido
League 1,,,,False,2024-08-31,68.0,,Bolton,Exeter,0.0,2.0,,,5.0,7.0,3.0,5.0,0.0,0.0,21.0,6.0,Desconocido
League 2 Escocia,,,,False,2024-08-31,,6785.0,Bonnyrigg Rose,Stranraer,2.0,0.0,,,2.0,5.0,2.0,4.0,0.0,0.0,11.0,9.0,Desconocido
National League,43.0,,,False,2024-08-31,,,Boston Utd,Yeovil,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,Desconocido
Premier League,569.0,,,False,2024-08-31,55.0,41.0,Brentford,Southampton,3.0,1.0,,,2.0,8.0,2.0,1.0,0.0,0.0,20.0,18.0,Desconocido
Ligue 1,61.0,,,False,2024-08-31,,,Brest,St Etienne,4.0,0.0,,,7.0,2.0,0.0,5.0,0.0,0.0,17.0,3.0,Desconocido
League 1,,,,False,2024-08-31,,,Bristol Rvs,Cambridge,2.0,0.0,,,5.0,8.0,1.0,1.0,0.0,0.0,13.0,9.0,Desconocido
League 2,42,England,,False,2024-08-31,1832,1363,Bromley,Crewe,1.0,2.0,,,5.0,7.0,2.0,2.0,0.0,0.0,10.0,15.0,S. Jackson
Championship,407.0,,,False,2024-08-31,44.0,67.0,Burnley,Blackburn,1.0,1.0,,,9.0,0.0,4.0,5.0,0.0,1.0,15.0,10.0,Desconocido
La Liga 2,141,Spain,,False,2024-08-31,724,719,Cadiz,Tenerife,2.0,2.0,,,3.0,4.0,6.0,2.0,0.0,0.0,4.0,3.0,Salvador Lax
Championship,407.0,,,False,2024-08-31,43.0,70.0,Cardiff,Middlesbrough,0.0,2.0,,,4.0,6.0,2.0,1.0,0.0,0.0,12.0,10.0,Desconocido
League 2,42,England,,False,2024-08-31,1371,1381,Carlisle,Tranmere,1.0,2.0,,,3.0,6.0,2.0,0.0,0.0,0.0,15.0,4.0,S. Mather
League 1 Escocia,183,Scotland,,False,2024-08-31,6763,4251,Cove Rangers,Montrose,1.0,0.0,,,5.0,8.0,2.0,2.0,0.0,0.0,9.0,3.0,D. Nicolson
Championship,407.0,,,False,2024-08-31,1346.0,71.0,Coventry,Norwich,0.0,1.0,,,6.0,3.0,4.0,3.0,0.0,0.0,14.0,9.0,Desconocido
League 1,41,England,,False,2024-08-31,1362,747,Crawley Town,Barnsley,0.0,3.0,,,6.0,9.0,2.0,2.0,0.0,0.0,0.0,7.0,L. Swabey
National League,43.0,,,False,2024-08-31,,1828.0,Dag and Red,York,0.0,2.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2024-08-31,69.0,56.0,Derby,Bristol City,3.0,0.0,,,6.0,9.0,1.0,0.0,0.0,0.0,19.0,13.0,Desconocido
League 1 Escocia,183,Scotland,,False,2024-08-31,1382,6773,Dumbarton,Kelty Hearts,2.0,2.0,,,13.0,3.0,2.0,0.0,0.0,0.0,14.0,7.0,D. McFarlane
Premiership Escocia,,,,False,2024-08-31,253.0,,Dundee,St Mirren,2.0,2.0,,,6.0,1.0,2.0,4.0,0.0,0.0,14.0,14.0,Desconocido
Championship Escocia,,,,False,2024-08-31,1388.0,,Dunfermline,Ayr,1.0,1.0,,,2.0,5.0,2.0,3.0,0.0,0.0,5.0,9.0,Desconocido
League 2 Escocia,184,Scotland,,False,2024-08-31,6764,6762,East Fife,Clyde,5.0,1.0,,,4.0,8.0,3.0,4.0,0.0,0.0,9.0,4.0,G. Hanvidge
National League,43.0,,,False,2024-08-31,,,Ebbsfleet,Halifax,0.0,1.0,,,,,3.0,1.0,0.0,1.0,,,Desconocido
League 2 Escocia,184,Scotland,,False,2024-08-31,6766,6777,Edinburgh City,Peterhead,0.0,4.0,,,3.0,3.0,2.0,3.0,0.0,0.0,8.0,10.0,A. Shepherd
Bundesliga,218.0,,,False,2024-08-31,,,Ein Frankfurt,Hoffenheim,3.0,1.0,,,1.0,4.0,0.0,3.0,0.0,0.0,17.0,10.0,Desconocido
Bundesliga 2,,,,False,2024-08-31,,,Elversberg,Darmstadt,4.0,0.0,,,8.0,11.0,2.0,3.0,0.0,0.0,17.0,13.0,Desconocido
La Liga,140.0,,,False,2024-08-31,,,Espanol,Vallecano,2.0,1.0,,,3.0,7.0,3.0,2.0,0.0,0.0,10.0,17.0,Desconocido
Primeira Liga,94.0,,,False,2024-08-31,15130.0,4716.0,Estrela,Casa Pia,0.0,1.0,,,2.0,7.0,1.0,1.0,0.0,0.0,14.0,15.0,Desconocido
Premier League,569.0,,,False,2024-08-31,45.0,35.0,Everton,Bournemouth,2.0,3.0,,,8.0,4.0,2.0,1.0,0.0,0.0,18.0,17.0,Desconocido
Eredivisie,88.0,,,False,2024-08-31,,,For Sittard,Nijmegen,0.0,3.0,,,4.0,5.0,1.0,0.0,0.0,0.0,14.0,9.0,Desconocido
League 2 Escocia,,,,False,2024-08-31,,,Forfar,Elgin,1.0,1.0,,,2.0,3.0,3.0,2.0,0.0,0.0,4.0,6.0,Desconocido
National League,43.0,,,False,2024-08-31,1823.0,1822.0,Gateshead,Eastleigh,2.0,1.0,,,,,1.0,2.0,1.0,0.0,,,Desconocido
League 2,42,England,,False,2024-08-31,1347,1345,Gillingham,Chesterfield,1.0,0.0,,,1.0,5.0,2.0,2.0,1.0,1.0,8.0,15.0,C. Breakspear
Turkey Super Lig,,,,False,2024-08-31,,,Goztep,Bodrumspor,2.0,0.0,,,6.0,2.0,4.0,1.0,0.0,0.0,11.0,10.0,Desconocido
League 2,42,England,,False,2024-08-31,1365,1343,Grimsby,Bradford,2.0,1.0,,,5.0,2.0,4.0,4.0,0.0,0.0,8.0,10.0,S. Martin
Bundesliga 2,,,,False,2024-08-31,,1313.0,Hamburg,Preußen Münster,4.0,1.0,,,7.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,Desconocido
Championship Escocia,,,,False,2024-08-31,,,Hamilton,Airdrie Utd,2.0,2.0,,,6.0,3.0,1.0,2.0,0.0,0.0,11.0,13.0,Desconocido
League 2,,,,False,2024-08-31,,1819.0,Harrogate,Barrow,0.0,1.0,,,8.0,6.0,4.0,1.0,0.0,0.0,7.0,12.0,Desconocido
National League,43.0,,,False,2024-08-31,1366.0,,Hartlepool,Braintree Town,0.0,0.0,,,,,1.0,4.0,1.0,0.0,,,Desconocido
Eredivisie,88.0,,,False,2024-08-31,210.0,203.0,Heerenveen,NAC Breda,4.0,0.0,,,3.0,6.0,0.0,1.0,0.0,0.0,16.0,11.0,Desconocido
Bundesliga,218.0,,,False,2024-08-31,191.0,,Holstein Kiel,Wolfsburg,0.0,2.0,,,1.0,7.0,4.0,7.0,0.0,0.0,12.0,12.0,Desconocido
League 1 Escocia,,,,False,2024-08-31,,,Inverness C,Queen of Sth,1.0,0.0,,,1.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,Desconocido
Premier League,569.0,,,False,2024-08-31,57.0,36.0,Ipswich,Fulham,1.0,1.0,,,8.0,6.0,2.0,3.0,0.0,0.0,11.0,9.0,Desconocido
Bundesliga 2,,,,False,2024-08-31,,,Kaiserslautern,Hertha,3.0,4.0,,,11.0,7.0,1.0,1.0,0.0,0.0,24.0,17.0,Desconocido
Turkey Super Lig,203,Turkey,,False,2024-08-31,607,1001,Konyaspor,Kayserispor,0.0,0.0,,,6.0,5.0,1.0,1.0,0.0,0.0,9.0,10.0,E. Kargın
Super League Greece,,,,False,2024-08-31,,3415.0,Lamia,Olympiakos,0.0,3.0,,,4.0,6.0,2.0,1.0,0.0,0.0,7.0,13.0,Desconocido
Serie A,71.0,,,False,2024-08-31,487.0,,Lazio,Milan,2.0,2.0,,,5.0,7.0,4.0,2.0,0.0,0.0,7.0,10.0,Desconocido
Serie A,71.0,,,False,2024-08-31,867.0,490.0,Lecce,Cagliari,1.0,0.0,,,7.0,10.0,1.0,3.0,1.0,0.0,17.0,21.0,Desconocido
Championship,407.0,,,False,2024-08-31,63.0,,Leeds,Hull,2.0,0.0,,,8.0,7.0,2.0,1.0,0.0,0.0,16.0,9.0,Desconocido
La Liga,140.0,,,False,2024-08-31,537.0,798.0,Leganes,Mallorca,0.0,1.0,,,1.0,3.0,1.0,3.0,0.0,0.0,4.0,12.0,Desconocido
Premier League,569.0,,,False,2024-08-31,46.0,66.0,Leicester,Aston Villa,1.0,2.0,,,1.0,4.0,4.0,5.0,0.0,0.0,9.0,10.0,Desconocido
Bundesliga,218.0,,,False,2024-08-31,,173.0,Leverkusen,RB Leipzig,2.0,3.0,,,18.0,2.0,3.0,1.0,0.0,0.0,27.0,10.0,Desconocido
La Liga 2,141,Spain,,False,2024-08-31,535,722,Malaga,Albacete,2.0,1.0,,,8.0,1.0,3.0,4.0,1.0,0.0,16.0,16.0,Daniel Palencia
League 1,,,,False,2024-08-31,,,Mansfield,Stockport,1.0,1.0,,,2.0,6.0,0.0,1.0,0.0,0.0,4.0,13.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-08-31,,736.0,Mechelen,Charleroi,5.0,2.0,,,0.0,7.0,1.0,3.0,0.0,0.0,11.0,25.0,Desconocido
Ligue 2,62.0,,,False,2024-08-31,112.0,433.0,Metz,Laval,1.0,1.0,,,4.0,3.0,1.0,1.0,0.0,0.0,20.0,7.0,Desconocido
Championship,407.0,,,False,2024-08-31,58.0,,Millwall,Sheffield Weds,3.0,0.0,,,6.0,6.0,2.0,1.0,0.0,0.0,18.0,4.0,Desconocido
Serie B,72.0,,,False,2024-08-31,899.0,510.0,Modena,Cittadella,0.0,1.0,,,8.0,3.0,3.0,6.0,0.0,0.0,18.0,10.0,Desconocido
Ligue 1,61.0,,,False,2024-08-31,82.0,83.0,Montpellier,Nantes,1.0,3.0,,,8.0,3.0,2.0,2.0,0.0,0.0,11.0,10.0,Desconocido
League 2,42,England,,False,2024-08-31,1375,1367,Morecambe,Newport County,0.0,1.0,,,9.0,1.0,4.0,4.0,0.0,0.0,16.0,7.0,D. Bourne
Championship Escocia,180,Scotland,,False,2024-08-31,1383,1389,Morton,Falkirk,2.0,3.0,,,2.0,9.0,4.0,3.0,0.0,0.0,11.0,10.0,G. Grainger
Serie A,71.0,,,False,2024-08-31,492.0,523.0,Napoli,Parma,2.0,1.0,,,6.0,4.0,2.0,4.0,0.0,1.0,29.0,13.0,Desconocido
League 1,,,,False,2024-08-31,1337.0,,Northampton,Burton,0.0,0.0,,,3.0,4.0,3.0,3.0,0.0,0.0,8.0,13.0,Desconocido
Premier League,569.0,,,False,2024-08-31,,39.0,Nott'm Forest,Wolves,1.0,1.0,,,7.0,3.0,3.0,4.0,0.0,0.0,16.0,11.0,Desconocido
Bundesliga 2,,,,False,2024-08-31,,,Nurnberg,Magdeburg,0.0,4.0,,,3.0,9.0,0.0,1.0,0.0,0.0,7.0,14.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-08-31,,,Oud-Heverlee Leuven,Standard,2.0,0.0,,,11.0,3.0,4.0,4.0,0.0,0.0,13.0,4.0,Desconocido
Championship,407.0,,,False,2024-08-31,,59.0,Oxford,Preston,3.0,1.0,,,2.0,5.0,2.0,2.0,0.0,1.0,10.0,10.0,Desconocido
Super League Greece,197,Greece,,False,2024-08-31,949,2099,Panetolikos,Panserraikos,3.0,0.0,,,3.0,4.0,4.0,3.0,0.0,0.0,10.0,10.0,P. Tsagarakis
Championship Escocia,,,,False,2024-08-31,901.0,,Partick,Queens Park,3.0,0.0,,,6.0,5.0,1.0,1.0,0.0,0.0,10.0,4.0,Desconocido
League 1,,,,False,2024-08-31,,1837.0,Peterboro,Wrexham,0.0,2.0,,,2.0,5.0,1.0,2.0,0.0,0.0,6.0,11.0,Desconocido
Serie B,72.0,,,False,2024-08-31,801.0,880.0,Pisa,Reggiana,2.0,1.0,,,1.0,4.0,0.0,4.0,0.0,0.0,15.0,8.0,Desconocido
Championship,407.0,,,False,2024-08-31,1357.0,,Plymouth,Stoke,0.0,1.0,,,10.0,4.0,1.0,3.0,0.0,0.0,15.0,15.0,Desconocido
League 2,42,England,,False,2024-08-31,1351,1354,Port Vale,Doncaster,2.0,3.0,,,4.0,4.0,0.0,1.0,0.0,0.0,11.0,9.0,A. Herczeg
Championship,407.0,,,False,2024-08-31,1355.0,746.0,Portsmouth,Sunderland,1.0,3.0,,,5.0,5.0,3.0,1.0,0.0,0.0,6.0,11.0,Desconocido
Championship Escocia,,,,False,2024-08-31,,255.0,Raith Rvs,Livingston,0.0,1.0,,,2.0,0.0,4.0,3.0,0.0,0.0,10.0,5.0,Desconocido
League 1,41,England,,False,2024-08-31,53,1335,Reading,Charlton,2.0,0.0,,,5.0,5.0,4.0,3.0,0.0,0.0,13.0,8.0,T. Kirk
Turkey Super Lig,,,,False,2024-08-31,1007.0,,Rizespor,Kasimpasa,0.0,1.0,,,10.0,3.0,0.0,0.0,0.0,0.0,13.0,6.0,Desconocido
National League,43.0,,,False,2024-08-31,1339.0,1836.0,Rochdale,Woking,3.0,0.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
Premiership Escocia,179,Scotland,,False,2024-08-31,902,252,Ross County,Aberdeen,0.0,1.0,,,1.0,12.0,3.0,1.0,0.0,0.0,8.0,9.0,E. Anderson
League 1,41,England,,False,2024-08-31,73,37,Rotherham,Huddersfield,2.0,1.0,,,17.0,3.0,2.0,3.0,0.0,1.0,15.0,11.0,S. Stockbridge
Serie B,72.0,,,False,2024-08-31,498.0,508.0,Sampdoria,Bari,0.0,0.0,,,2.0,4.0,3.0,4.0,1.0,0.0,9.0,25.0,Desconocido
Primeira Liga,94.0,,,False,2024-08-31,227.0,21595.0,Santa Clara,AVS,2.0,1.0,,,3.0,2.0,1.0,2.0,0.0,0.0,15.0,9.0,Desconocido
Serie B,72.0,,,False,2024-08-31,488.0,520.0,Sassuolo,Cremonese,1.0,4.0,,,6.0,2.0,2.0,1.0,0.0,0.0,12.0,11.0,Desconocido
League 1,41,England,,False,2024-08-31,1352,1373,Shrewsbury,Leyton Orient,3.0,0.0,,,1.0,2.0,2.0,1.0,0.0,0.0,9.0,6.0,M. Coy
National League,43.0,,,False,2024-08-31,,8663.0,Solihull,Wealdstone,1.0,1.0,,,,,3.0,1.0,0.0,0.0,,,Desconocido
Primeira Liga,94.0,,,False,2024-08-31,,,Sp Lisbon,Porto,2.0,0.0,,,2.0,3.0,1.0,5.0,0.0,0.0,11.0,8.0,Desconocido
Premiership Escocia,,,,False,2024-08-31,,256.0,St Johnstone,Motherwell,1.0,2.0,,,4.0,13.0,1.0,0.0,1.0,0.0,13.0,14.0,Desconocido
League 1 Escocia,183,Scotland,,False,2024-08-31,6784,6757,Stenhousemuir,Annan Athletic,5.0,1.0,,,3.0,5.0,2.0,1.0,0.0,0.0,11.0,13.0,D. Williams
League 1,41,England,,False,2024-08-31,1368,1379,Stevenage,Lincoln,0.0,1.0,,,5.0,2.0,3.0,3.0,0.0,1.0,7.0,3.0,D. Rock
League 2 Escocia,,,,False,2024-08-31,,6781.0,Stirling,Spartans,1.0,0.0,,,3.0,5.0,3.0,2.0,0.0,0.0,8.0,7.0,Desconocido
Bundesliga,218.0,,,False,2024-08-31,,,Stuttgart,Mainz,3.0,3.0,,,11.0,2.0,4.0,2.0,0.0,0.0,28.0,9.0,Desconocido
Serie B,72.0,,,False,2024-08-31,1578.0,,Sudtirol,Brescia,1.0,2.0,,,9.0,3.0,3.0,6.0,0.0,0.0,19.0,5.0,Desconocido
National League,43.0,,,False,2024-08-31,,1378.0,Sutton,Forest Green,1.0,2.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
League 2,,,,False,2024-08-31,,1376.0,Swindon,Notts County,1.0,2.0,,,9.0,3.0,0.0,1.0,0.0,0.0,16.0,8.0,Desconocido
Ligue 1,61.0,,,False,2024-08-31,96.0,81.0,Toulouse,Marseille,1.0,3.0,,,2.0,3.0,4.0,2.0,1.0,0.0,4.0,11.0,Desconocido
La Liga,140.0,,,False,2024-08-31,532.0,533.0,Valencia,Villarreal,1.0,1.0,,,14.0,3.0,3.0,5.0,0.0,1.0,22.0,9.0,Desconocido
League 2,42,England,,False,2024-08-31,1342,1372,Walsall,Cheltenham,2.0,1.0,,,6.0,2.0,4.0,2.0,0.0,0.0,23.0,6.0,P. Marsden
Bundesliga,218.0,,,False,2024-08-31,162.0,,Werder Bremen,Dortmund,0.0,0.0,,,5.0,6.0,2.0,7.0,0.0,1.0,5.0,9.0,Desconocido
Championship,407.0,,,False,2024-08-31,60.0,76.0,West Brom,Swansea,1.0,0.0,,,6.0,7.0,4.0,1.0,0.0,0.0,18.0,6.0,Desconocido
Premier League,569.0,,,False,2024-08-31,48.0,,West Ham,Man City,1.0,3.0,,,3.0,11.0,3.0,2.0,0.0,0.0,10.0,23.0,Desconocido
Eredivisie,88.0,,,False,2024-08-31,195.0,426.0,Willem II,Sparta Rotterdam,1.0,2.0,,,4.0,3.0,1.0,4.0,0.0,0.0,11.0,14.0,Desconocido
Ligue 2,62.0,,,False,2024-08-30,,,Ajaccio,Troyes,2.0,1.0,,,7.0,3.0,7.0,0.0,0.0,1.0,23.0,8.0,Desconocido
Ligue 2,62.0,,,False,2024-08-30,88.0,3012.0,Caen,Annecy,1.0,1.0,,,6.0,0.0,1.0,2.0,0.0,0.0,12.0,8.0,Desconocido
Ligue 2,62.0,,,False,2024-08-30,,114.0,Clermont,Paris FC,0.0,1.0,,,4.0,4.0,0.0,1.0,1.0,0.0,6.0,6.0,Desconocido
Ligue 2,62.0,,,False,2024-08-30,1304.0,1301.0,Dunkerque,Rodez,1.0,0.0,,,3.0,9.0,2.0,2.0,0.0,0.0,13.0,13.0,Desconocido
Turkey Super Lig,,,,False,2024-08-30,,996.0,Fenerbahce,Alanyaspor,3.0,0.0,,,2.0,1.0,1.0,4.0,0.0,0.0,18.0,8.0,Desconocido
Bundesliga 2,,,,False,2024-08-30,,,Fortuna Dusseldorf,Hannover,1.0,0.0,,,8.0,2.0,3.0,5.0,0.0,0.0,23.0,14.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-08-30,742.0,,Genk,Westerlo,1.0,0.0,,,0.0,1.0,1.0,5.0,0.0,0.0,15.0,9.0,Desconocido
La Liga 2,,,,False,2024-08-30,22018.0,726.0,Granada,Huesca,1.0,3.0,,,5.0,4.0,1.0,3.0,0.0,0.0,16.0,15.0,Desconocido
Ligue 2,62.0,,,False,2024-08-30,101.0,,Grenoble,Pau FC,1.0,1.0,,,5.0,11.0,3.0,2.0,0.0,0.0,7.0,12.0,Desconocido
Ligue 2,62.0,,,False,2024-08-30,90.0,,Guingamp,Red Star,3.0,4.0,,,8.0,4.0,0.0,1.0,0.0,0.0,21.0,18.0,Desconocido
Serie A,71.0,,,False,2024-08-30,505.0,499.0,Inter,Atalanta,4.0,0.0,,,3.0,4.0,0.0,2.0,0.0,0.0,13.0,11.0,Desconocido
Championship,407.0,,,False,2024-08-30,1359.0,72.0,Luton,QPR,1.0,2.0,,,4.0,5.0,3.0,2.0,0.0,0.0,11.0,11.0,Desconocido
Ligue 1,61.0,,,False,2024-08-30,80.0,95.0,Lyon,Strasbourg,4.0,3.0,,,9.0,2.0,3.0,2.0,0.0,0.0,22.0,14.0,Desconocido
Ligue 2,62,France,,False,2024-08-30,3200,1305,Martigues,Bastia,0.0,1.0,,,8.0,3.0,2.0,2.0,0.0,0.0,13.0,9.0,R. Landry
Primeira Liga,94.0,,,False,2024-08-30,215.0,211.0,Moreirense,Benfica,1.0,1.0,,,0.0,8.0,3.0,5.0,0.0,0.0,8.0,12.0,Desconocido
La Liga 2,,,,False,2024-08-30,718.0,,Oviedo,Santander,1.0,3.0,,,4.0,4.0,2.0,2.0,0.0,0.0,18.0,11.0,Desconocido
Bundesliga 2,,,,False,2024-08-30,,,Regensburg,Greuther Furth,0.0,4.0,,,7.0,4.0,3.0,2.0,0.0,0.0,17.0,21.0,Desconocido
Bundesliga,218.0,,,False,2024-08-30,182.0,,Union Berlin,St Pauli,1.0,0.0,,,5.0,4.0,3.0,1.0,0.0,0.0,10.0,8.0,Desconocido
Serie A,71.0,,,False,2024-08-30,517.0,503.0,Venezia,Torino,0.0,1.0,,,3.0,3.0,2.0,4.0,0.0,0.0,13.0,12.0,Desconocido
Eredivisie,88.0,,,False,2024-08-30,417.0,201.0,Waalwijk,AZ Alkmaar,0.0,3.0,,,3.0,10.0,5.0,3.0,1.0,0.0,4.0,22.0,Desconocido
La Liga,140.0,,,False,2024-08-29,547.0,727.0,Girona,Osasuna,4.0,0.0,,,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,Desconocido
Friendly,10,World,,False,2024-08-29,1548,1561,Jordan,North Korea,2.0,1.0,,,,,,,,,,,Desconocido
La Liga,140.0,,,False,2024-08-29,534.0,541.0,Las Palmas,Real Madrid,1.0,1.0,,,2.0,6.0,0.0,2.0,0.0,0.0,7.0,25.0,Desconocido
La Liga,140.0,,,False,2024-08-28,,532.0,Ath Bilbao,Valencia,1.0,0.0,,,5.0,3.0,1.0,3.0,0.0,0.0,13.0,2.0,Desconocido
La Liga,140.0,,,False,2024-08-28,,,Ath Madrid,Espanol,0.0,0.0,,,9.0,3.0,0.0,2.0,0.0,0.0,24.0,8.0,Desconocido
Serie B,72.0,,,False,2024-08-28,509.0,1687.0,Cesena,Catanzaro,2.0,0.0,,,3.0,2.0,4.0,3.0,0.0,0.0,12.0,15.0,Desconocido
Serie B,72.0,,,False,2024-08-28,10137.0,515.0,Cosenza,Spezia,0.0,0.0,,,5.0,6.0,2.0,3.0,0.0,0.0,14.0,9.0,Desconocido
Serie B,72.0,,,False,2024-08-28,863.0,1693.0,Juve Stabia,Mantova,1.0,0.0,,,5.0,7.0,5.0,2.0,0.0,0.0,6.0,13.0,Desconocido
La Liga,140.0,,,False,2024-08-28,,542.0,Sociedad,Alaves,1.0,2.0,,,8.0,6.0,4.0,4.0,1.0,0.0,8.0,12.0,Desconocido
La Liga,140.0,,,False,2024-08-28,720.0,537.0,Valladolid,Leganes,0.0,0.0,,,4.0,4.0,1.0,5.0,0.0,0.0,12.0,8.0,Desconocido
Serie B,72.0,,,False,2024-08-27,508.0,488.0,Bari,Sassuolo,1.0,1.0,,,13.0,3.0,1.0,1.0,0.0,1.0,26.0,8.0,Desconocido
Serie B,72.0,,,False,2024-08-27,1581.0,1578.0,Carrarese,Sudtirol,2.0,0.0,,,6.0,8.0,0.0,3.0,0.0,0.0,12.0,16.0,Desconocido
Serie B,72.0,,,False,2024-08-27,510.0,801.0,Cittadella,Pisa,1.0,1.0,,,2.0,5.0,4.0,1.0,0.0,0.0,9.0,18.0,Desconocido
Serie B,72.0,,,False,2024-08-27,520.0,522.0,Cremonese,Palermo,0.0,1.0,,,8.0,5.0,0.0,0.0,0.0,0.0,18.0,5.0,Desconocido
Serie B,72.0,,,False,2024-08-27,512.0,899.0,Frosinone,Modena,1.0,1.0,,,2.0,6.0,1.0,3.0,0.0,0.0,12.0,10.0,Desconocido
La Liga,140.0,,,False,2024-08-27,798.0,536.0,Mallorca,Sevilla,0.0,0.0,,,5.0,9.0,0.0,1.0,0.0,1.0,12.0,16.0,Desconocido
Serie B,72.0,,,False,2024-08-27,880.0,,Reggiana,Brescia,2.0,0.0,,,5.0,5.0,3.0,2.0,0.0,0.0,11.0,17.0,Desconocido
Serie B,72.0,,,False,2024-08-27,514.0,498.0,Salernitana,Sampdoria,3.0,2.0,,,7.0,4.0,2.0,1.0,1.0,0.0,24.0,13.0,Desconocido
La Liga,140.0,,,False,2024-08-27,,529.0,Vallecano,Barcelona,1.0,2.0,,,6.0,6.0,3.0,1.0,0.0,0.0,8.0,22.0,Desconocido
National League,43.0,,,False,2024-08-26,,,Braintree Town,Ebbsfleet,0.0,0.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
Serie A,71.0,,,False,2024-08-26,490.0,895.0,Cagliari,Como,1.0,1.0,,,5.0,6.0,2.0,2.0,0.0,0.0,11.0,13.0,Desconocido
La Liga 2,,,,False,2024-08-26,,732.0,Cartagena,Zaragoza,1.0,2.0,,,5.0,5.0,2.0,2.0,0.0,0.0,9.0,17.0,Desconocido
