League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
League 2,,,,False,2025-01-28,1376.0,1371.0,Notts County,Carlisle,1.0,0.0,,,2.0,2.0,2.0,2.0,0.0,0.0,11.0,10.0,Desconocido
League 1,,,,False,2025-01-28,,61.0,Peterboro,Wigan,1.0,0.0,,,4.0,5.0,3.0,2.0,0.0,0.0,10.0,4.0,Desconocido
Championship,407.0,,,False,2025-01-28,1355.0,58.0,Portsmouth,Millwall,0.0,1.0,,,7.0,3.0,0.0,2.0,0.0,0.0,15.0,7.0,Desconocido
League 1,,,,False,2025-01-28,73.0,,Rotherham,Cambridge,2.0,1.0,,,8.0,2.0,1.0,2.0,0.0,0.0,16.0,6.0,Desconocido
League 2,,,,False,2025-01-28,,1367.0,Salford,Newport County,1.0,1.0,,,6.0,3.0,0.0,2.0,1.0,0.0,21.0,5.0,Desconocido
National League,43.0,,,False,2025-01-28,1341.0,,Southend,Fylde,2.0,0.0,,,,,2.0,0.0,0.0,0.0,,,Desconocido
League 1,,,,False,2025-01-28,,1352.0,Stockport,Shrewsbury,1.0,0.0,,,8.0,2.0,2.0,2.0,0.0,0.0,9.0,3.0,Desconocido
League 2,,,,False,2025-01-28,,1381.0,Swindon,Tranmere,3.0,1.0,,,12.0,3.0,2.0,1.0,0.0,2.0,20.0,6.0,Desconocido
League 1,,,,False,2025-01-28,1837.0,1368.0,Wrexham,Stevenage,2.0,3.0,,,4.0,2.0,1.0,3.0,0.0,0.0,11.0,14.0,Desconocido
League 1,,,,False,2025-01-28,1358.0,747.0,Wycombe,Barnsley,2.0,1.0,,,8.0,2.0,3.0,4.0,0.0,1.0,20.0,8.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-27,21595.0,,AVS,Gil Vicente,1.0,0.0,,,1.0,8.0,3.0,1.0,0.0,0.0,8.0,10.0,Desconocido
La Liga,140.0,,,False,2025-01-27,542.0,,Alaves,Celta,1.0,1.0,,,3.0,4.0,2.0,3.0,0.0,0.0,3.0,5.0,Desconocido
Ligue 2,62.0,,,False,2025-01-27,3012.0,1304.0,Annecy,Dunkerque,0.0,2.0,,,6.0,8.0,3.0,1.0,0.0,0.0,6.0,14.0,Desconocido
Championship,407.0,,,False,2025-01-27,44.0,63.0,Burnley,Leeds,0.0,0.0,,,1.0,5.0,0.0,3.0,0.0,0.0,4.0,8.0,Desconocido
La Liga 2,,,,False,2025-01-27,724.0,799.0,Cadiz,Mirandes,3.0,1.0,,,2.0,9.0,3.0,1.0,1.0,0.0,8.0,12.0,Desconocido
Serie A,71.0,,,False,2025-01-27,495.0,1579.0,Genoa,Monza,2.0,0.0,,,9.0,6.0,0.0,4.0,0.0,0.0,18.0,5.0,Desconocido
Turkey Super Lig,,,,False,2025-01-27,,3575.0,Kasimpasa,Hatayspor,5.0,4.0,,,11.0,5.0,3.0,3.0,0.0,1.0,31.0,10.0,Desconocido
Serie A,71.0,,,False,2025-01-27,517.0,,Venezia,Verona,1.0,1.0,,,7.0,9.0,1.0,1.0,0.0,0.0,9.0,21.0,Desconocido
Eredivisie,88.0,,,False,2025-01-26,201.0,426.0,AZ Alkmaar,Sparta Rotterdam,1.0,2.0,,,8.0,3.0,0.0,4.0,0.0,0.0,21.0,10.0,Desconocido
La Liga 2,,,,False,2025-01-26,722.0,723.0,Albacete,Almeria,2.0,1.0,,,4.0,6.0,2.0,5.0,0.0,0.0,14.0,14.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-01-26,554.0,,Anderlecht,Mechelen,4.0,1.0,,,2.0,5.0,0.0,2.0,0.0,0.0,14.0,13.0,Desconocido
Turkey Super Lig,,,,False,2025-01-26,1005.0,,Antalyaspor,Besiktas,1.0,1.0,,,1.0,5.0,1.0,2.0,0.0,0.0,6.0,8.0,Desconocido
Premier League,569.0,,,False,2025-01-26,66.0,48.0,Aston Villa,West Ham,1.0,1.0,,,4.0,3.0,2.0,3.0,0.0,0.0,14.0,14.0,Desconocido
La Liga,140.0,,,False,2025-01-26,,537.0,Ath Bilbao,Leganes,0.0,0.0,,,16.0,1.0,1.0,1.0,0.0,0.0,29.0,5.0,Desconocido
La Liga,140.0,,,False,2025-01-26,529.0,532.0,Barcelona,Valencia,7.0,1.0,,,14.0,4.0,0.0,1.0,0.0,0.0,22.0,7.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-01-26,263.0,,Beerschot VA,St. Gilloise,0.0,4.0,,,7.0,6.0,0.0,1.0,1.0,0.0,5.0,11.0,Desconocido
Turkey Super Lig,,,,False,2025-01-26,,,Bodrumspor,Eyupspor,0.0,1.0,,,7.0,2.0,2.0,6.0,0.0,0.0,17.0,5.0,Desconocido
Serie B,72.0,,,False,2025-01-26,,1687.0,Brescia,Catanzaro,2.0,3.0,,,6.0,3.0,1.0,2.0,0.0,0.0,17.0,8.0,Desconocido
Serie B,72.0,,,False,2025-01-26,520.0,899.0,Cremonese,Modena,2.0,2.0,,,5.0,3.0,1.0,2.0,0.0,0.0,21.0,9.0,Desconocido
Premier League,569.0,,,False,2025-01-26,52.0,55.0,Crystal Palace,Brentford,1.0,2.0,,,4.0,7.0,2.0,2.0,0.0,0.0,16.0,13.0,Desconocido
Bundesliga 2,,,,False,2025-01-26,,,Darmstadt,Paderborn,0.0,1.0,,,3.0,11.0,2.0,6.0,0.0,0.0,13.0,11.0,Desconocido
Premiership Escocia,,,,False,2025-01-26,,257.0,Dundee United,Rangers,1.0,3.0,,,3.0,4.0,4.0,1.0,0.0,1.0,13.0,25.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-26,230.0,224.0,Estoril,Guimaraes,1.0,0.0,,,2.0,5.0,3.0,3.0,0.0,0.0,13.0,7.0,Desconocido
Turkey Super Lig,,,,False,2025-01-26,,,Fenerbahce,Goztep,3.0,2.0,,,4.0,4.0,3.0,2.0,0.0,0.0,13.0,15.0,Desconocido
Eredivisie,88.0,,,False,2025-01-26,,,For Sittard,Zwolle,1.0,4.0,,,7.0,3.0,3.0,1.0,1.0,0.0,16.0,8.0,Desconocido
Premier League,569.0,,,False,2025-01-26,36.0,,Fulham,Man United,0.0,1.0,,,3.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,Desconocido
La Liga 2,,,,False,2025-01-26,22018.0,,Granada,Sp Gijon,3.0,1.0,,,6.0,3.0,0.0,2.0,0.0,0.0,18.0,7.0,Desconocido
Bundesliga 2,,,,False,2025-01-26,,1313.0,Hannover,Preußen Münster,2.0,2.0,,,6.0,1.0,4.0,1.0,0.0,0.0,18.0,11.0,Desconocido
Bundesliga,218.0,,,False,2025-01-26,,,Hoffenheim,Ein Frankfurt,2.0,2.0,,,9.0,3.0,3.0,0.0,0.0,0.0,24.0,12.0,Desconocido
Super League Greece,,,,False,2025-01-26,,3408.0,Lamia,Aris,0.0,2.0,,,3.0,7.0,1.0,2.0,1.0,0.0,5.0,18.0,Desconocido
Serie A,71.0,,,False,2025-01-26,487.0,502.0,Lazio,Fiorentina,1.0,2.0,,,14.0,2.0,1.0,4.0,0.0,1.0,22.0,7.0,Desconocido
Ligue 1,61.0,,,False,2025-01-26,111.0,,Le Havre,Brest,0.0,1.0,,,6.0,6.0,2.0,3.0,0.0,0.0,11.0,17.0,Desconocido
Serie A,71.0,,,False,2025-01-26,867.0,505.0,Lecce,Inter,0.0,4.0,,,7.0,0.0,0.0,2.0,0.0,0.0,17.0,9.0,Desconocido
Ligue 1,61.0,,,False,2025-01-26,116.0,77.0,Lens,Angers,1.0,0.0,,,4.0,4.0,1.0,1.0,0.0,0.0,16.0,2.0,Desconocido
La Liga 2,,,,False,2025-01-26,535.0,732.0,Malaga,Zaragoza,1.0,2.0,,,4.0,8.0,0.0,0.0,0.0,0.0,12.0,11.0,Desconocido
Serie A,71.0,,,False,2025-01-26,,523.0,Milan,Parma,3.0,2.0,,,7.0,4.0,2.0,5.0,0.0,0.0,14.0,12.0,Desconocido
Ligue 1,61.0,,,False,2025-01-26,83.0,80.0,Nantes,Lyon,1.0,1.0,,,4.0,8.0,3.0,1.0,0.0,0.0,7.0,15.0,Desconocido
Ligue 1,61.0,,,False,2025-01-26,84.0,81.0,Nice,Marseille,2.0,0.0,,,6.0,12.0,1.0,1.0,0.0,0.0,14.0,18.0,Desconocido
Super League Greece,,,,False,2025-01-26,3415.0,617.0,Olympiakos,Panathinaikos,1.0,1.0,,,2.0,2.0,3.0,7.0,1.0,1.0,10.0,8.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-01-26,,631.0,Oud-Heverlee Leuven,Gent,0.0,0.0,,,1.0,7.0,0.0,0.0,0.0,0.0,20.0,24.0,Desconocido
La Liga 2,,,,False,2025-01-26,718.0,,Oviedo,Castellon,1.0,0.0,,,4.0,7.0,1.0,2.0,0.0,0.0,14.0,7.0,Desconocido
Super League Greece,,,,False,2025-01-26,619.0,,PAOK,Levadeiakos,1.0,0.0,,,10.0,3.0,0.0,4.0,0.0,0.0,13.0,10.0,Desconocido
Serie B,72.0,,,False,2025-01-26,801.0,514.0,Pisa,Salernitana,1.0,0.0,,,4.0,3.0,1.0,4.0,1.0,0.0,14.0,12.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-26,,227.0,Porto,Santa Clara,1.0,1.0,,,7.0,2.0,0.0,0.0,0.0,0.0,21.0,2.0,Desconocido
Serie B,72.0,,,False,2025-01-26,880.0,522.0,Reggiana,Palermo,2.0,1.0,,,1.0,1.0,3.0,5.0,0.0,0.0,7.0,12.0,Desconocido
Turkey Super Lig,,,,False,2025-01-26,1007.0,,Rizespor,Ad. Demirspor,3.0,2.0,,,8.0,2.0,4.0,3.0,0.0,0.0,14.0,12.0,Desconocido
La Liga,140.0,,,False,2025-01-26,,546.0,Sociedad,Getafe,0.0,3.0,,,5.0,2.0,3.0,6.0,0.0,0.0,13.0,13.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-26,,,Sp Braga,Boavista,3.0,0.0,,,11.0,3.0,2.0,0.0,0.0,1.0,15.0,9.0,Desconocido
Bundesliga,218.0,,,False,2025-01-26,,182.0,St Pauli,Union Berlin,3.0,0.0,,,5.0,7.0,0.0,3.0,0.0,0.0,16.0,14.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-01-26,,6215.0,Standard,Dender,1.0,0.0,,,3.0,11.0,0.0,0.0,0.0,0.0,9.0,15.0,Desconocido
Premier League,569.0,,,False,2025-01-26,47.0,46.0,Tottenham,Leicester,1.0,2.0,,,6.0,4.0,1.0,5.0,0.0,0.0,15.0,12.0,Desconocido
Ligue 1,61.0,,,False,2025-01-26,96.0,82.0,Toulouse,Montpellier,1.0,2.0,,,6.0,2.0,1.0,2.0,0.0,0.0,15.0,6.0,Desconocido
Serie A,71.0,,,False,2025-01-26,494.0,,Udinese,Roma,1.0,2.0,,,1.0,5.0,2.0,2.0,0.0,0.0,10.0,16.0,Desconocido
Bundesliga 2,,,,False,2025-01-26,,,Ulm,Regensburg,5.0,1.0,,,9.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,Desconocido
La Liga,140.0,,,False,2025-01-26,,547.0,Vallecano,Girona,2.0,1.0,,,4.0,1.0,3.0,1.0,0.0,0.0,17.0,12.0,Desconocido
Eredivisie,88.0,,,False,2025-01-26,417.0,195.0,Waalwijk,Willem II,2.0,0.0,,,10.0,3.0,3.0,3.0,0.0,0.0,9.0,9.0,Desconocido
Super League Greece,,,,False,2025-01-25,,949.0,AEK,Panetolikos,1.0,0.0,,,7.0,4.0,1.0,3.0,0.0,0.0,15.0,5.0,Desconocido
Premiership Escocia,,,,False,2025-01-25,252.0,,Aberdeen,St Mirren,0.0,3.0,,,6.0,3.0,2.0,5.0,0.0,0.0,15.0,6.0,Desconocido
Championship Escocia,,,,False,2025-01-25,,1388.0,Airdrie Utd,Dunfermline,3.0,0.0,,,5.0,5.0,1.0,3.0,0.0,0.0,12.0,12.0,Desconocido
Turkey Super Lig,,,,False,2025-01-25,996.0,,Alanyaspor,Buyuksehyr,5.0,4.0,,,4.0,4.0,8.0,5.0,0.0,0.0,14.0,12.0,Desconocido
National League,43.0,,,False,2025-01-25,,7752.0,Aldershot,Tamworth,2.0,2.0,,,,,1.0,6.0,0.0,0.0,,,Desconocido
League 1 Escocia,,,,False,2025-01-25,,,Alloa,Inverness C,1.0,2.0,,,5.0,6.0,5.0,4.0,0.0,0.0,7.0,7.0,Desconocido
National League,43.0,,,False,2025-01-25,4700.0,1378.0,Altrincham,Forest Green,1.0,1.0,,,,,4.0,2.0,0.0,0.0,,,Desconocido
League 1 Escocia,,,,False,2025-01-25,6757.0,4251.0,Annan Athletic,Montrose,2.0,2.0,,,8.0,1.0,0.0,2.0,0.0,0.0,12.0,8.0,Desconocido
Super League Greece,,,,False,2025-01-25,955.0,,Asteras Tripolis,Athens Kallithea,1.0,0.0,,,7.0,3.0,3.0,3.0,0.0,1.0,15.0,8.0,Desconocido
La Liga,140.0,,,False,2025-01-25,,533.0,Ath Madrid,Villarreal,1.0,1.0,,,5.0,6.0,4.0,2.0,0.0,0.0,20.0,11.0,Desconocido
Bundesliga,218.0,,,False,2025-01-25,,,Augsburg,Heidenheim,2.0,1.0,,,6.0,4.0,1.0,0.0,0.0,0.0,11.0,11.0,Desconocido
Championship Escocia,,,,False,2025-01-25,,901.0,Ayr,Partick,2.0,1.0,,,2.0,5.0,1.0,2.0,1.0,0.0,6.0,9.0,Desconocido
National League,43.0,,,False,2025-01-25,1369.0,1838.0,Barnet,Maidenhead,3.0,0.0,,,,,1.0,0.0,0.0,0.0,,,Desconocido
League 1,,,,False,2025-01-25,747.0,1368.0,Barnsley,Stevenage,0.0,1.0,,,7.0,8.0,1.0,2.0,0.0,0.0,4.0,13.0,Desconocido
League 2,,,,False,2025-01-25,1819.0,1365.0,Barrow,Grimsby,3.0,0.0,,,5.0,8.0,1.0,1.0,0.0,0.0,11.0,10.0,Desconocido
National League,43.0,,,False,2025-01-25,,1828.0,Boston Utd,York,3.0,1.0,,,,,3.0,2.0,0.0,0.0,,,Desconocido
Premier League,569.0,,,False,2025-01-25,35.0,,Bournemouth,Nott'm Forest,5.0,0.0,,,3.0,9.0,2.0,3.0,0.0,0.0,16.0,18.0,Desconocido
League 2,,,,False,2025-01-25,1343.0,1342.0,Bradford,Walsall,3.0,0.0,,,5.0,4.0,0.0,2.0,0.0,0.0,10.0,9.0,Desconocido
Premier League,569.0,,,False,2025-01-25,51.0,45.0,Brighton,Everton,0.0,1.0,,,9.0,1.0,3.0,4.0,0.0,0.0,16.0,3.0,Desconocido
Championship,407.0,,,False,2025-01-25,56.0,67.0,Bristol City,Blackburn,2.0,1.0,,,1.0,7.0,1.0,4.0,0.0,0.0,16.0,10.0,Desconocido
League 1,,,,False,2025-01-25,,73.0,Burton,Rotherham,4.0,2.0,,,6.0,5.0,2.0,0.0,0.0,0.0,15.0,12.0,Desconocido
League 1,,,,False,2025-01-25,,,Cambridge,Mansfield,3.0,2.0,,,3.0,3.0,2.0,2.0,0.0,0.0,15.0,9.0,Desconocido
Championship,407.0,,,False,2025-01-25,43.0,69.0,Cardiff,Derby,2.0,1.0,,,5.0,10.0,2.0,1.0,0.0,0.0,17.0,9.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-25,4716.0,211.0,Casa Pia,Benfica,3.0,1.0,,,2.0,9.0,2.0,0.0,0.0,0.0,8.0,19.0,Desconocido
Serie B,72.0,,,False,2025-01-25,509.0,508.0,Cesena,Bari,1.0,1.0,,,5.0,6.0,3.0,3.0,1.0,0.0,10.0,11.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-01-25,736.0,741.0,Charleroi,Cercle Brugge,1.0,1.0,,,2.0,4.0,3.0,1.0,1.0,0.0,7.0,12.0,Desconocido
League 1,,,,False,2025-01-25,1335.0,1352.0,Charlton,Shrewsbury,1.0,0.0,,,9.0,5.0,3.0,1.0,0.0,0.0,11.0,4.0,Desconocido
League 2,,,,False,2025-01-25,1372.0,,Cheltenham,Salford,2.0,1.0,,,2.0,4.0,1.0,2.0,0.0,0.0,17.0,11.0,Desconocido
League 2,,,,False,2025-01-25,1345.0,1351.0,Chesterfield,Port Vale,1.0,1.0,,,7.0,3.0,1.0,3.0,0.0,1.0,17.0,6.0,Desconocido
Jupiler Pro League,144.0,,,False,2025-01-25,,734.0,Club Brugge,Kortrijk,1.0,1.0,,,6.0,0.0,2.0,4.0,0.0,0.0,19.0,9.0,Desconocido
League 2 Escocia,,,,False,2025-01-25,6762.0,,Clyde,Elgin,0.0,0.0,,,6.0,2.0,4.0,2.0,1.0,0.0,12.0,12.0,Desconocido
League 2,,,,False,2025-01-25,1361.0,1375.0,Colchester,Morecambe,1.0,0.0,,,12.0,1.0,3.0,2.0,0.0,1.0,14.0,10.0,Desconocido
Serie A,71.0,,,False,2025-01-25,895.0,499.0,Como,Atalanta,1.0,2.0,,,4.0,5.0,2.0,3.0,0.0,0.0,15.0,5.0,Desconocido
La Liga 2,,,,False,2025-01-25,713.0,,Cordoba,Santander,1.0,2.0,,,4.0,0.0,3.0,2.0,0.0,0.0,17.0,5.0,Desconocido
Serie B,72.0,,,False,2025-01-25,10137.0,510.0,Cosenza,Cittadella,0.0,1.0,,,9.0,2.0,4.0,3.0,0.0,0.0,21.0,6.0,Desconocido
Championship,407.0,,,False,2025-01-25,1346.0,38.0,Coventry,Watford,2.0,1.0,,,5.0,3.0,3.0,4.0,0.0,0.0,14.0,12.0,Desconocido
League 2,,,,False,2025-01-25,1363.0,,Crewe,Accrington,0.0,1.0,,,1.0,4.0,3.0,4.0,0.0,0.0,14.0,7.0,Desconocido
National League,43.0,,,False,2025-01-25,,1341.0,Dag and Red,Southend,0.0,2.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
League 2,,,,False,2025-01-25,1354.0,,Doncaster,Harrogate,1.0,0.0,,,5.0,3.0,0.0,2.0,0.0,0.0,12.0,10.0,Desconocido
Bundesliga,218.0,,,False,2025-01-25,,162.0,Dortmund,Werder Bremen,2.0,2.0,,,5.0,5.0,1.0,4.0,1.0,0.0,8.0,13.0,Desconocido
League 2 Escocia,,,,False,2025-01-25,6764.0,6766.0,East Fife,Edinburgh City,4.0,1.0,,,3.0,5.0,3.0,3.0,0.0,1.0,9.0,6.0,Desconocido
National League,43.0,,,False,2025-01-25,,,Ebbsfleet,Braintree Town,0.0,1.0,,,,,3.0,2.0,0.0,0.0,,,Desconocido
Serie A,71.0,,,False,2025-01-25,511.0,500.0,Empoli,Bologna,1.0,1.0,,,2.0,4.0,0.0,0.0,0.0,0.0,5.0,9.0,Desconocido
League 1,,,,False,2025-01-25,,1356.0,Exeter,Blackpool,1.0,3.0,,,5.0,9.0,1.0,2.0,0.0,0.0,14.0,16.0,Desconocido
Bundesliga 2,,,,False,2025-01-25,,,FC Koln,Elversberg,1.0,0.0,,,6.0,6.0,1.0,6.0,0.0,1.0,14.0,6.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-25,242.0,15130.0,Famalicao,Estrela,0.0,0.0,,,5.0,2.0,1.0,3.0,0.0,0.0,10.0,4.0,Desconocido
Primeira Liga,94.0,,,False,2025-01-25,231.0,226.0,Farense,Rio Ave,1.0,2.0,,,9.0,2.0,5.0,4.0,0.0,0.0,15.0,9.0,Desconocido
League 2,,,,False,2025-01-25,1336.0,1371.0,Fleetwood Town,Carlisle,1.0,2.0,,,6.0,5.0,4.0,4.0,0.0,0.0,13.0,9.0,Desconocido
League 2 Escocia,,,,False,2025-01-25,,6785.0,Forfar,Stranraer,0.0,1.0,,,9.0,0.0,4.0,3.0,0.0,0.0,17.0,3.0,Desconocido
Bundesliga,218.0,,,False,2025-01-25,,,Freiburg,Bayern Munich,1.0,2.0,,,2.0,4.0,4.0,2.0,0.0,0.0,7.0,7.0,Desconocido
Serie B,72.0,,,False,2025-01-25,512.0,1578.0,Frosinone,Sudtirol,0.0,3.0,,,5.0,6.0,1.0,4.0,0.0,0.0,12.0,11.0,Desconocido
National League,43.0,,,False,2025-01-25,,8663.0,Fylde,Wealdstone,2.0,0.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
Turkey Super Lig,,,,False,2025-01-25,645.0,607.0,Galatasaray,Konyaspor,1.0,0.0,,,6.0,2.0,2.0,1.0,0.0,0.0,18.0,7.0,Desconocido
National League,43.0,,,False,2025-01-25,1823.0,1349.0,Gateshead,Oldham,1.0,1.0,,,,,1.0,6.0,0.0,0.0,,,Desconocido
