MatchId,Fecha,Local,Visita,HomeTeamId,AwayTeamId,Estado,ResultadoReal,Acierto,Mercado,Seleccion,Probabilidad
41_76_2026-09-08,2026-09-08,Southampton,Swansea,41,76,PENDIENTE,,,Goles,+1.5 Goles,0.846
68_48_2026-09-08,2026-09-08,Bolton,West Ham,68,48,PENDIENTE,,,Doble Oportunidad,X2,0.812
68_48_2026-09-08,2026-09-08,Bolton,West Ham,68,48,PENDIENTE,,,Goles,+1.5 Goles,0.817
4688_4684_2026-09-08,2026-09-08,AFC Telford United,Oxford City,4688,4684,PENDIENTE,,,Doble Oportunidad,X2,0.877
7706_4701_2026-09-08,2026-09-08,Buxton,Brackley Town,7706,4701,PENDIENTE,,,Goles,+1.5 Goles,0.806
4679_10157_2026-09-08,2026-09-08,Chorley,Darlington 1883,4679,10157,PENDIENTE,,,Goles,+1.5 Goles,0.849
8655_7721_2026-09-08,2026-09-08,King's Lynn Town,Hednesford Town,8655,7721,PENDIENTE,,,Goles,+1.5 Goles,0.811
1380_7745_2026-09-08,2026-09-08,Macclesfield,Scarborough Athletic,1380,7745,PENDIENTE,,,Goles,+1.5 Goles,0.859
4707_7671_2026-09-08,2026-09-08,Spennymoor Town,Spalding United,4707,7671,PENDIENTE,,,Doble Oportunidad,X2,0.807
4702_4678_2026-09-08,2026-09-08,Chesham United,Billericay Town,4702,4678,PENDIENTE,,,Goles,+1.5 Goles,0.841
1821_1829_2026-09-08,2026-09-08,Dagenham & Redbridge,Dover,1821,1829,PENDIENTE,,,Goles,+1.5 Goles,0.804
4680_7715_2026-09-08,2026-09-08,Hampton & Richmond,Farnborough,4680,7715,PENDIENTE,,,Goles,+1.5 Goles,0.904
7744_4685_2026-09-08,2026-09-08,Salisbury,Slough Town,7744,4685,PENDIENTE,,,Doble Oportunidad,1X,0.818
7744_4685_2026-09-08,2026-09-08,Salisbury,Slough Town,7744,4685,PENDIENTE,,,Goles,+1.5 Goles,0.889
8662_1825_2026-09-08,2026-09-08,Tonbridge Angels,Maidstone Utd,8662,1825,PENDIENTE,,,Goles,+1.5 Goles,0.881
4668_6783_2026-09-08,2026-09-08,Airdrie United,St. Mirren U21,4668,6783,PENDIENTE,,,Ganador Directo,Gana St. Mirren U21,0.759
4668_6783_2026-09-08,2026-09-08,Airdrie United,St. Mirren U21,4668,6783,PENDIENTE,,,Doble Oportunidad,X2,0.903
4668_6783_2026-09-08,2026-09-08,Airdrie United,St. Mirren U21,4668,6783,PENDIENTE,,,Goles,+1.5 Goles,0.939
4668_6783_2026-09-08,2026-09-08,Airdrie United,St. Mirren U21,4668,6783,PENDIENTE,,,Goles,+2.5 Goles,0.81
6757_6776_2026-09-08,2026-09-08,Annan Athletic,Motherwell U21,6757,6776,PENDIENTE,,,Goles,+1.5 Goles,0.915
6729_4250_2026-09-08,2026-09-08,Banks O' Dee,Forfar Athletic,6729,4250,PENDIENTE,,,Goles,+1.5 Goles,0.896
6759_6772_2026-09-08,2026-09-08,Berwick Rangers,Hibernian U21,6759,6772,PENDIENTE,,,Goles,+1.5 Goles,0.851
6762_6764_2026-09-08,2026-09-08,Clyde,East Fife,6762,6764,PENDIENTE,,,Goles,+1.5 Goles,0.81
17025_1391_2026-09-08,2026-09-08,Clydebank,Alloa Athletic,17025,1391,PENDIENTE,,,Doble Oportunidad,1X,0.867
17025_1391_2026-09-08,2026-09-08,Clydebank,Alloa Athletic,17025,1391,PENDIENTE,,,Goles,+1.5 Goles,0.906
6763_1382_2026-09-08,2026-09-08,Cove Rangers,Dumbarton,6763,1382,PENDIENTE,,,Doble Oportunidad,1X,0.826
6763_1382_2026-09-08,2026-09-08,Cove Rangers,Dumbarton,6763,1382,PENDIENTE,,,Goles,+1.5 Goles,0.844
4667_19158_2026-09-08,2026-09-08,Cowdenbeath,Kilmarnock II,4667,19158,PENDIENTE,,,Goles,+1.5 Goles,0.945
4667_19158_2026-09-08,2026-09-08,Cowdenbeath,Kilmarnock II,4667,19158,PENDIENTE,,,Goles,+2.5 Goles,0.82
4667_19158_2026-09-08,2026-09-08,Cowdenbeath,Kilmarnock II,4667,19158,PENDIENTE,,,Ambos Anotan,Sí,0.804
7436_6773_2026-09-08,2026-09-08,Cumbernauld Colts,Kelty Hearts,7436,6773,PENDIENTE,,,Goles,+1.5 Goles,0.861
6765_7431_2026-09-08,2026-09-08,East Kilbride,Bonnyrigg Rose Athletic,6765,7431,PENDIENTE,,,Goles,+1.5 Goles,0.803
6767_6769_2026-09-08,2026-09-08,Elgin City,Fraserburgh,6767,6769,PENDIENTE,,,Goles,+1.5 Goles,0.868
6768_16852_2026-09-08,2026-09-08,Formartine United,Dundee United II,6768,16852,PENDIENTE,,,Ganador Directo,Gana Formartine United,0.837
6768_16852_2026-09-08,2026-09-08,Formartine United,Dundee United II,6768,16852,PENDIENTE,,,Doble Oportunidad,1X,0.959
6768_16852_2026-09-08,2026-09-08,Formartine United,Dundee United II,6768,16852,PENDIENTE,,,Goles,+1.5 Goles,0.878
7443_6771_2026-09-08,2026-09-08,Gala Fairydean Rovers,Hearts U21,7443,6771,PENDIENTE,,,Goles,+1.5 Goles,0.976
7443_6771_2026-09-08,2026-09-08,Gala Fairydean Rovers,Hearts U21,7443,6771,PENDIENTE,,,Goles,+2.5 Goles,0.904
7443_6771_2026-09-08,2026-09-08,Gala Fairydean Rovers,Hearts U21,7443,6771,PENDIENTE,,,Ambos Anotan,Sí,0.872
4251_16851_2026-09-08,2026-09-08,Montrose,Dundee II,4251,16851,PENDIENTE,,,Ganador Directo,Gana Montrose,0.753
4251_16851_2026-09-08,2026-09-08,Montrose,Dundee II,4251,16851,PENDIENTE,,,Doble Oportunidad,1X,0.924
4251_16851_2026-09-08,2026-09-08,Montrose,Dundee II,4251,16851,PENDIENTE,,,Goles,+1.5 Goles,0.848
6777_7435_2026-09-08,2026-09-08,Peterhead,Clachnacuddin,6777,7435,PENDIENTE,,,Goles,+1.5 Goles,0.848
902_6755_2026-09-08,2026-09-08,Ross County,Aberdeen U21,902,6755,PENDIENTE,,,Doble Oportunidad,1X,0.864
902_6755_2026-09-08,2026-09-08,Ross County,Aberdeen U21,902,6755,PENDIENTE,,,Goles,+1.5 Goles,0.843
4669_6779_2026-09-08,2026-09-08,Stirling Albion,Rangers U21,4669,6779,PENDIENTE,,,Doble Oportunidad,X2,0.803
4669_6779_2026-09-08,2026-09-08,Stirling Albion,Rangers U21,4669,6779,PENDIENTE,,,Goles,+1.5 Goles,0.868
5299_5300_2026-09-08,2026-09-08,Domagnano,Faetano,5299,5300,PENDIENTE,,,Mega-Misil SGBB,1X_O15,0.855
5299_5300_2026-09-08,2026-09-08,Domagnano,Faetano,5299,5300,PENDIENTE,,,Ganador Directo,Gana Domagnano,0.95
5299_5300_2026-09-08,2026-09-08,Domagnano,Faetano,5299,5300,PENDIENTE,,,Doble Oportunidad,1X,0.998
5299_5300_2026-09-08,2026-09-08,Domagnano,Faetano,5299,5300,PENDIENTE,,,Goles,+1.5 Goles,0.856
5299_5300_2026-09-08,2026-09-08,Domagnano,Faetano,5299,5300,PENDIENTE,,,Ambos Anotan,No,0.909
5307_5298_2026-09-08,2026-09-08,San Giovanni,Cosmos,5307,5298,PENDIENTE,,,Goles,+1.5 Goles,0.811
700_5302_2026-09-08,2026-09-08,Tre Penne,Juvenes / Dogana,700,5302,PENDIENTE,,,Doble Oportunidad,1X,0.807
52_70_2026-09-08,2026-09-08,Crystal Palace,Middlesbrough,52,70,PENDIENTE,,,Doble Oportunidad,X2,0.866
52_70_2026-09-08,2026-09-08,Crystal Palace,Middlesbrough,52,70,PENDIENTE,,,Goles,+1.5 Goles,0.814
746_64_2026-09-08,2026-09-08,Sunderland,Hull City,746,64,PENDIENTE,,,Goles,-3.5 Goles,0.939
58_34_2026-09-08,2026-09-08,Millwall,Newcastle,58,34,PENDIENTE,,,Goles,+1.5 Goles,0.805
17743_17760_2026-09-08,2026-09-08,ABB,San Antonio Bulo Bulo,17743,17760,PENDIENTE,,,Doble Oportunidad,1X,0.805
17743_17760_2026-09-08,2026-09-08,ABB,San Antonio Bulo Bulo,17743,17760,PENDIENTE,,,Goles,+1.5 Goles,0.823
3707_3704_2026-09-08,2026-09-08,Oriente Petrolero,Guabirá,3707,3704,PENDIENTE,,,Doble Oportunidad,1X,0.89
3707_3704_2026-09-08,2026-09-08,Oriente Petrolero,Guabirá,3707,3704,PENDIENTE,,,Goles,+1.5 Goles,0.901
24473_25807_2026-09-08,2026-09-08,Botafogo U17,Vasco U17,24473,25807,PENDIENTE,,,Goles,+1.5 Goles,0.941
24473_25807_2026-09-08,2026-09-08,Botafogo U17,Vasco U17,24473,25807,PENDIENTE,,,Goles,+2.5 Goles,0.812
2340_2322_2026-09-08,2026-09-08,Union San Felipe,San Luis,2340,2322,PENDIENTE,,,Mega-Misil SGBB,X2_U35,0.859
2340_2322_2026-09-08,2026-09-08,Union San Felipe,San Luis,2340,2322,PENDIENTE,,,Mega-Misil SGBB,X2_U45,0.892
2340_2322_2026-09-08,2026-09-08,Union San Felipe,San Luis,2340,2322,PENDIENTE,,,Doble Oportunidad,X2,0.902
2340_2322_2026-09-08,2026-09-08,Union San Felipe,San Luis,2340,2322,PENDIENTE,,,Goles,-3.5 Goles,0.955
2340_2322_2026-09-08,2026-09-08,Union San Felipe,San Luis,2340,2322,PENDIENTE,,,Ambos Anotan,No,0.82
2316_2321_2026-09-08,2026-09-08,Curico Unido,Union Espanola,2316,2321,PENDIENTE,,,Goles,-3.5 Goles,0.897
22940_15727_2026-09-08,2026-09-08,Internacional Palmira W,La Equidad W,22940,15727,PENDIENTE,,,Goles,+1.5 Goles,0.834
124_1064_2026-09-08,2026-09-08,Fluminense,Platense,124,1064,PENDIENTE,,,Goles,-3.5 Goles,0.906
451_126_2026-09-08,2026-09-08,Boca Juniors,Sao Paulo,451,126,PENDIENTE,,,Goles,-3.5 Goles,0.867
12561_16139_2026-09-08,2026-09-08,Club Sando,Delfines Del Este,12561,16139,PENDIENTE,,,Doble Oportunidad,1X,0.842
12561_16139_2026-09-08,2026-09-08,Club Sando,Delfines Del Este,12561,16139,PENDIENTE,,,Goles,-3.5 Goles,0.92
3995_3992_2026-09-08,2026-09-08,Hartford Athletic,Colorado Springs,3995,3992,PENDIENTE,,,Goles,+1.5 Goles,0.854
4017_4000_2026-09-08,2026-09-08,San Antonio,Louisville City,4017,4000,PENDIENTE,,,Goles,-3.5 Goles,0.889
140_152_2026-09-08,2026-09-08,Criciuma,Juventude,140,152,PENDIENTE,,,Goles,-3.5 Goles,0.931
23326_1468_2026-09-08,2026-09-08,Internacional Palmira,Depor FC,23326,1468,PENDIENTE,,,Doble Oportunidad,X2,0.831
