League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
National League,2025-08-25,Aldershot,Morecambe,4.0,0.0,,,3.0,2.0,0.0,0.0,,,2025-08
Serie B,2025-08-25,Sampdoria,Modena,0.0,2.0,4.0,0.0,1.0,4.0,0.0,0.0,11.0,10.0,2025-08
National League,2025-08-25,Carlisle,Braintree Town,5.0,0.0,,,0.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-25,Forest Green,Eastleigh,1.0,0.0,,,4.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-25,Rochdale,Sutton,1.0,0.0,,,1.0,0.0,0.0,0.0,,,2025-08
National League,2025-08-25,Boston Utd,Wealdstone,2.0,1.0,,,0.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-25,Scunthorpe,Halifax,1.0,1.0,,,2.0,2.0,1.0,0.0,,,2025-08
La Liga 2,2025-08-25,Cordoba,Las Palmas,1.0,3.0,3.0,2.0,4.0,1.0,0.0,0.0,13.0,13.0,2025-08
National League,2025-08-25,Woking,York,1.0,1.0,,,3.0,4.0,0.0,0.0,,,2025-08
Serie A,2025-08-25,Inter,Torino,5.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,20.0,12.0,2025-08
Serie A,2025-08-25,Udinese,Verona,1.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,14.0,9.0,2025-08
Turkey Super Lig,2025-08-25,Eyupspor,Alanyaspor,2.0,1.0,0.0,5.0,3.0,3.0,0.0,0.0,5.0,12.0,2025-08
Primeira Liga,2025-08-25,Estrela,Alverca,2.0,2.0,6.0,2.0,4.0,5.0,1.0,1.0,19.0,6.0,2025-08
Super League Greece,2025-08-25,Levadeiakos,Kifisia,3.0,2.0,7.0,3.0,2.0,3.0,1.0,0.0,13.0,9.0,2025-08
Premier League,2025-08-25,Newcastle,Liverpool,2.0,3.0,7.0,1.0,2.0,3.0,1.0,0.0,10.0,5.0,2025-08
National League,2025-08-25,Southend,Hartlepool,1.0,1.0,,,1.0,3.0,0.0,0.0,,,2025-08
National League,2025-08-25,Tamworth,Brackley Town,1.0,1.0,,,2.0,1.0,0.0,0.0,,,2025-08
Ligue 2,2025-08-25,Pau FC,Reims,2.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0,7.0,7.0,2025-08
La Liga,2025-08-25,Ath Bilbao,Vallecano,1.0,0.0,3.0,6.0,0.0,4.0,0.0,0.0,11.0,6.0,2025-08
La Liga,2025-08-25,Sevilla,Getafe,1.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,12.0,9.0,2025-08
La Liga 2,2025-08-25,Albacete,Santander,2.0,3.0,2.0,10.0,1.0,3.0,0.0,0.0,8.0,13.0,2025-08
La Liga,2025-08-24,Osasuna,Valencia,1.0,0.0,3.0,4.0,2.0,1.0,0.0,1.0,16.0,4.0,2025-08
Ligue 1,2025-08-24,Lille,Monaco,1.0,0.0,8.0,3.0,1.0,2.0,0.0,0.0,18.0,6.0,2025-08
Eredivisie,2025-08-24,Utrecht,Excelsior,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,16.0,12.0,2025-08
Premier League,2025-08-24,Crystal Palace,Nott'm Forest,1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,8.0,9.0,2025-08
Eredivisie,2025-08-24,Nijmegen,NAC Breda,3.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,18.0,7.0,2025-08
Jupiler Pro League,2025-08-24,Antwerp,Mechelen,2.0,1.0,6.0,13.0,0.0,3.0,1.0,0.0,9.0,25.0,2025-08
Jupiler Pro League,2025-08-24,RAAL La Louviere,St. Gilloise,0.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,5.0,10.0,2025-08
Jupiler Pro League,2025-08-24,Dender,Oud-Heverlee Leuven,0.0,1.0,4.0,6.0,3.0,4.0,0.0,0.0,4.0,11.0,2025-08
Turkey Super Lig,2025-08-24,Trabzonspor,Antalyaspor,1.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,17.0,7.0,2025-08
Turkey Super Lig,2025-08-24,Kayserispor,Galatasaray,0.0,4.0,6.0,3.0,2.0,2.0,0.0,0.0,8.0,20.0,2025-08
Serie A,2025-08-24,Atalanta,Pisa,1.0,1.0,10.0,4.0,2.0,0.0,0.0,0.0,21.0,11.0,2025-08
Bundesliga,2025-08-24,M'gladbach,Hamburg,0.0,0.0,7.0,6.0,2.0,1.0,0.0,0.0,17.0,7.0,2025-08
Premier League,2025-08-24,Everton,Brighton,2.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,11.0,13.0,2025-08
Super League Greece,2025-08-24,AEK,Panserraikos,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,25.0,6.0,2025-08
Premier League,2025-08-24,Fulham,Man United,1.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,13.0,10.0,2025-08
Serie A,2025-08-24,Como,Lazio,2.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,19.0,5.0,2025-08
Serie A,2025-08-24,Juventus,Parma,2.0,0.0,6.0,6.0,1.0,2.0,1.0,0.0,25.0,8.0,2025-08
Super League Greece,2025-08-24,PAOK,Larisa,1.0,0.0,9.0,2.0,1.0,2.0,0.0,0.0,19.0,7.0,2025-08
Serie A,2025-08-24,Cagliari,Fiorentina,1.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,14.0,4.0,2025-08
Bundesliga,2025-08-24,Mainz,FC Koln,0.0,1.0,8.0,3.0,0.0,2.0,1.0,0.0,19.0,12.0,2025-08
La Liga,2025-08-24,Oviedo,Real Madrid,0.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,6.0,26.0,2025-08
La Liga,2025-08-24,Sociedad,Espanol,2.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,15.0,14.0,2025-08
Friendly,2025-08-24,Qatar,Lebanon,2.0,2.0,,,,,,,,,2025-08
Ligue 1,2025-08-24,Lorient,Rennes,4.0,0.0,3.0,2.0,6.0,0.0,0.0,2.0,22.0,5.0,2025-08
Primeira Liga,2025-08-24,Famalicao,Gil Vicente,0.0,0.0,2.0,9.0,3.0,1.0,0.0,0.0,11.0,20.0,2025-08
Ligue 1,2025-08-24,Le Havre,Lens,1.0,2.0,7.0,0.0,3.0,1.0,0.0,0.0,18.0,6.0,2025-08
Bundesliga 2,2025-08-24,Greuther Furth,Holstein Kiel,0.0,2.0,6.0,3.0,3.0,8.0,0.0,0.0,15.0,17.0,2025-08
Bundesliga 2,2025-08-24,Darmstadt,Hertha,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,14.0,15.0,2025-08
Bundesliga 2,2025-08-24,Bielefeld,Dresden,1.0,2.0,4.0,5.0,3.0,3.0,1.0,0.0,12.0,21.0,2025-08
Primeira Liga,2025-08-24,Porto,Casa Pia,4.0,0.0,7.0,2.0,3.0,1.0,0.0,0.0,20.0,7.0,2025-08
Primeira Liga,2025-08-24,Sp Braga,AVS,2.0,2.0,11.0,3.0,2.0,3.0,0.0,0.0,21.0,4.0,2025-08
La Liga 2,2025-08-24,Malaga,Sociedad B,1.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,21.0,10.0,2025-08
La Liga 2,2025-08-24,Cultural Leonesa,Almeria,0.0,1.0,3.0,5.0,1.0,2.0,0.0,0.0,10.0,13.0,2025-08
La Liga 2,2025-08-24,La Coruna,Burgos,0.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,10.0,11.0,2025-08
Serie B,2025-08-24,Catanzaro,Sudtirol,1.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,7.0,12.0,2025-08
Premiership Escocia,2025-08-24,St Mirren,Rangers,1.0,1.0,6.0,6.0,3.0,3.0,0.0,0.0,13.0,13.0,2025-08
Serie B,2025-08-24,Venezia,Bari,2.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,20.0,11.0,2025-08
Serie B,2025-08-24,Frosinone,Avellino,2.0,0.0,6.0,1.0,3.0,2.0,1.0,0.0,15.0,14.0,2025-08
Eredivisie,2025-08-24,Heerenveen,Twente,1.0,2.0,7.0,4.0,3.0,3.0,1.0,0.0,18.0,9.0,2025-08
La Liga,2025-08-24,Villarreal,Girona,5.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,19.0,5.0,2025-08
Eredivisie,2025-08-24,Ajax,Heracles,2.0,0.0,10.0,1.0,0.0,2.0,0.0,0.0,27.0,4.0,2025-08
Ligue 1,2025-08-24,Toulouse,Brest,2.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,6.0,16.0,2025-08
Serie B,2025-08-24,Spezia,Carrarese,0.0,2.0,7.0,3.0,5.0,2.0,1.0,0.0,7.0,10.0,2025-08
Ligue 1,2025-08-24,Strasbourg,Nantes,1.0,0.0,7.0,6.0,2.0,2.0,0.0,0.0,15.0,9.0,2025-08
National League,2025-08-23,Morecambe,Altrincham,2.0,1.0,,,4.0,3.0,0.0,0.0,,,2025-08
Eredivisie,2025-08-23,Telstar,Volendam,2.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,18.0,10.0,2025-08
La Liga,2025-08-23,Mallorca,Celta,1.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,12.0,8.0,2025-08
National League,2025-08-23,Braintree Town,Yeovil,1.0,0.0,,,2.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-23,Eastleigh,Boston Utd,2.0,0.0,,,1.0,3.0,0.0,0.0,,,2025-08
League 1,2025-08-23,Mansfield,Leyton Orient,4.0,1.0,7.0,7.0,2.0,0.0,0.0,1.0,18.0,8.0,2025-08
La Liga 2,2025-08-23,Ceuta,Sp Gijon,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,12.0,7.0,2025-08
League 1,2025-08-23,Luton,Cardiff,0.0,1.0,5.0,8.0,2.0,1.0,0.0,0.0,23.0,16.0,2025-08
League 1,2025-08-23,Huddersfield,Stevenage,1.0,0.0,7.0,4.0,2.0,1.0,0.0,0.0,12.0,11.0,2025-08
Eredivisie,2025-08-23,Go Ahead Eagles,Sparta Rotterdam,0.0,3.0,12.0,1.0,0.0,2.0,0.0,0.0,19.0,13.0,2025-08
League 1,2025-08-23,Northampton,Exeter,2.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,10.0,6.0,2025-08
Eredivisie,2025-08-23,PSV Eindhoven,Groningen,4.0,2.0,6.0,4.0,0.0,2.0,0.0,0.0,23.0,17.0,2025-08
League 1 Escocia,2025-08-23,Stenhousemuir,Queen of Sth,0.0,0.0,5.0,1.0,4.0,2.0,0.0,0.0,12.0,9.0,2025-08
Jupiler Pro League,2025-08-23,Standard,Cercle Brugge,0.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,15.0,18.0,2025-08
Jupiler Pro League,2025-08-23,Waregem,St Truiden,0.0,2.0,2.0,11.0,2.0,0.0,1.0,0.0,6.0,18.0,2025-08
Ligue 2,2025-08-23,Boulogne,St Etienne,0.0,1.0,3.0,5.0,5.0,3.0,0.0,0.0,4.0,11.0,2025-08
La Liga,2025-08-23,Ath Madrid,Elche,1.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,13.0,6.0,2025-08
Ligue 2,2025-08-23,Troyes,Montpellier,1.0,0.0,6.0,4.0,3.0,1.0,0.0,1.0,14.0,7.0,2025-08
League 1 Escocia,2025-08-23,Alloa,Hamilton,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,8.0,2025-08
League 1 Escocia,2025-08-23,East Fife,Kelty Hearts,2.0,1.0,8.0,5.0,3.0,1.0,1.0,0.0,18.0,7.0,2025-08
League 1 Escocia,2025-08-23,Montrose,Inverness C,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,13.0,2025-08
League 1 Escocia,2025-08-23,Peterhead,Cove Rangers,3.0,1.0,3.0,5.0,2.0,3.0,0.0,1.0,10.0,6.0,2025-08
League 1,2025-08-23,Plymouth,Blackpool,1.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,14.0,9.0,2025-08
Turkey Super Lig,2025-08-23,Fenerbahce,Kocaelispor,3.0,1.0,6.0,0.0,1.0,3.0,0.0,0.0,21.0,7.0,2025-08
Turkey Super Lig,2025-08-23,Gaziantep,Genclerbirligi,2.0,1.0,10.0,4.0,3.0,6.0,0.0,1.0,25.0,7.0,2025-08
League 1,2025-08-23,Peterboro,Bradford,1.0,1.0,8.0,6.0,1.0,1.0,0.0,0.0,12.0,15.0,2025-08
Bundesliga,2025-08-23,Leverkusen,Hoffenheim,1.0,2.0,6.0,4.0,0.0,4.0,0.0,0.0,7.0,10.0,2025-08
League 1,2025-08-23,Port Vale,Doncaster,0.0,1.0,7.0,6.0,1.0,2.0,0.0,0.0,13.0,6.0,2025-08
Super League Greece,2025-08-23,Aris,Volos NFC,2.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,12.0,10.0,2025-08
National League,2025-08-23,Brackley Town,Rochdale,2.0,1.0,,,3.0,4.0,0.0,0.0,,,2025-08
Serie B,2025-08-23,Empoli,Padova,3.0,1.0,6.0,4.0,2.0,4.0,0.0,0.0,15.0,9.0,2025-08
League 1,2025-08-23,AFC Wimbledon,Barnsley,2.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,16.0,16.0,2025-08
Super League Greece,2025-08-23,Olympiakos,Asteras Tripolis,2.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,22.0,3.0,2025-08
Premiership Escocia,2025-08-23,Kilmarnock,Dundee,0.0,0.0,7.0,3.0,3.0,3.0,0.0,0.0,12.0,6.0,2025-08
Super League Greece,2025-08-23,Panetolikos,Atromitos,0.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,11.0,14.0,2025-08
League 2 Escocia,2025-08-23,Stranraer,Clyde,1.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,8.0,12.0,2025-08
League 2 Escocia,2025-08-23,Stirling,East Kilbride,2.0,3.0,9.0,3.0,2.0,3.0,0.0,1.0,14.0,12.0,2025-08
League 2,2025-08-23,Newport County,Milton Keynes Dons,1.0,2.0,3.0,7.0,1.0,2.0,0.0,0.0,10.0,17.0,2025-08
League 2 Escocia,2025-08-23,Elgin,Edinburgh City,2.0,4.0,7.0,3.0,3.0,3.0,0.0,0.0,5.0,9.0,2025-08
League 1,2025-08-23,Rotherham,Wigan,2.0,2.0,4.0,6.0,1.0,3.0,0.0,0.0,12.0,13.0,2025-08
La Liga 2,2025-08-23,Zaragoza,Andorra,1.0,3.0,6.0,5.0,1.0,2.0,1.0,0.0,13.0,17.0,2025-08
League 1,2025-08-23,Stockport,Burton,2.0,1.0,4.0,8.0,3.0,0.0,1.0,0.0,14.0,20.0,2025-08
League 1,2025-08-23,Bolton,Lincoln,1.0,1.0,13.0,2.0,2.0,2.0,0.0,0.0,18.0,5.0,2025-08
Serie B,2025-08-23,Virtus Entella,Juve Stabia,1.0,1.0,5.0,7.0,2.0,2.0,0.0,0.0,10.0,10.0,2025-08
La Liga 2,2025-08-23,Mirandes,Huesca,0.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,5.0,6.0,2025-08
Bundesliga,2025-08-23,Heidenheim,Wolfsburg,1.0,3.0,2.0,5.0,2.0,3.0,0.0,0.0,7.0,15.0,2025-08
Bundesliga,2025-08-23,Freiburg,Augsburg,1.0,3.0,5.0,5.0,4.0,5.0,0.0,0.0,16.0,14.0,2025-08
Bundesliga,2025-08-23,Ein Frankfurt,Werder Bremen,4.0,1.0,7.0,1.0,1.0,3.0,0.0,0.0,18.0,10.0,2025-08
Bundesliga 2,2025-08-23,Schalke 04,Bochum,2.0,1.0,8.0,9.0,0.0,3.0,0.0,0.0,15.0,14.0,2025-08
Bundesliga 2,2025-08-23,Paderborn,Fortuna Dusseldorf,1.0,2.0,9.0,7.0,2.0,2.0,1.0,0.0,17.0,14.0,2025-08
Bundesliga 2,2025-08-23,Karlsruhe,Braunschweig,2.0,0.0,5.0,2.0,3.0,4.0,0.0,1.0,9.0,9.0,2025-08
Bundesliga 2,2025-08-23,Hannover,Magdeburg,3.0,1.0,4.0,2.0,3.0,4.0,0.0,0.0,23.0,14.0,2025-08
League 1,2025-08-23,Wycombe,Reading,2.0,2.0,5.0,8.0,1.0,3.0,0.0,0.0,14.0,16.0,2025-08
Ligue 2,2025-08-23,Guingamp,Red Star,0.0,4.0,8.0,2.0,1.0,3.0,0.0,0.0,12.0,13.0,2025-08
League 2,2025-08-23,Gillingham,Crewe,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,17.0,7.0,2025-08
La Liga,2025-08-23,Levante,Barcelona,2.0,3.0,0.0,11.0,3.0,1.0,0.0,0.0,8.0,26.0,2025-08
League 2,2025-08-23,Accrington,Grimsby,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,11.0,13.0,2025-08
Serie A,2025-08-23,Sassuolo,Napoli,0.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,7.0,13.0,2025-08
Championship Escocia,2025-08-23,Airdrie Utd,Queens Park,1.0,1.0,3.0,7.0,3.0,4.0,0.0,0.0,5.0,6.0,2025-08
Championship,2025-08-23,West Brom,Portsmouth,1.0,1.0,2.0,3.0,2.0,5.0,0.0,0.0,13.0,8.0,2025-08
Championship,2025-08-23,Wrexham,Sheffield Weds,2.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,11.0,21.0,2025-08
Primeira Liga,2025-08-23,Nacional,Sp Lisbon,1.0,4.0,3.0,13.0,3.0,2.0,1.0,0.0,3.0,27.0,2025-08
Primeira Liga,2025-08-23,Arouca,Rio Ave,3.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,14.0,15.0,2025-08
Primeira Liga,2025-08-23,Benfica,Tondela,3.0,0.0,13.0,2.0,2.0,2.0,0.0,0.0,21.0,9.0,2025-08
Championship,2025-08-23,Southampton,Stoke,1.0,2.0,7.0,3.0,1.0,3.0,0.0,1.0,18.0,12.0,2025-08
Championship,2025-08-23,Hull,Blackburn,0.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,8.0,14.0,2025-08
Championship,2025-08-23,Birmingham,Oxford,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,16.0,6.0,2025-08
Primeira Liga,2025-08-23,Moreirense,Guimaraes,2.0,0.0,3.0,7.0,5.0,2.0,0.0,0.0,10.0,11.0,2025-08
Serie A,2025-08-23,Roma,Bologna,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,14.0,10.0,2025-08
Premier League,2025-08-23,Man City,Tottenham,0.0,2.0,7.0,2.0,1.0,4.0,0.0,0.0,10.0,12.0,2025-08
League 2,2025-08-23,Bristol Rvs,Cambridge,1.0,0.0,3.0,4.0,2.0,1.0,0.0,1.0,9.0,8.0,2025-08
League 2,2025-08-23,Cheltenham,Barnet,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,11.0,15.0,2025-08
League 2,2025-08-23,Colchester,Barrow,0.0,2.0,14.0,2.0,2.0,3.0,0.0,0.0,24.0,9.0,2025-08
League 2,2025-08-23,Swindon,Shrewsbury,2.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,15.0,10.0,2025-08
League 2,2025-08-23,Notts County,Bromley,2.0,2.0,3.0,5.0,1.0,4.0,0.0,0.0,8.0,8.0,2025-08
League 2,2025-08-23,Harrogate,Chesterfield,1.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,9.0,13.0,2025-08
Championship,2025-08-23,Charlton,Leicester,0.0,1.0,13.0,4.0,2.0,1.0,0.0,0.0,20.0,6.0,2025-08
League 2,2025-08-23,Fleetwood Town,Oldham,1.0,1.0,4.0,8.0,2.0,0.0,0.0,0.0,12.0,22.0,2025-08
League 2,2025-08-23,Crawley Town,Tranmere,0.0,2.0,8.0,9.0,1.0,4.0,0.0,0.0,20.0,10.0,2025-08
Serie A,2025-08-23,Milan,Cremonese,1.0,2.0,9.0,2.0,1.0,4.0,0.0,0.0,24.0,4.0,2025-08
Serie B,2025-08-23,Palermo,Reggiana,2.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,25.0,10.0,2025-08
Championship,2025-08-23,Swansea,Watford,1.0,1.0,7.0,2.0,3.0,5.0,0.0,0.0,11.0,9.0,2025-08
Championship Escocia,2025-08-23,Morton,Ayr,2.0,2.0,1.0,7.0,3.0,1.0,0.0,0.0,10.0,15.0,2025-08
Championship Escocia,2025-08-23,Ross County,Partick,1.0,3.0,10.0,9.0,1.0,2.0,0.0,0.0,16.0,19.0,2025-08
Championship,2025-08-23,Sheffield United,Millwall,0.0,1.0,8.0,7.0,3.0,2.0,0.0,0.0,14.0,17.0,2025-08
Bundesliga,2025-08-23,Union Berlin,Stuttgart,2.0,1.0,5.0,11.0,4.0,4.0,0.0,0.0,8.0,21.0,2025-08
National League,2025-08-23,Gateshead,Tamworth,2.0,1.0,,,2.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-23,Halifax,Forest Green,1.0,2.0,,,2.0,3.0,0.0,0.0,,,2025-08
National League,2025-08-23,Hartlepool,Woking,3.0,0.0,,,0.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-23,Solihull,Aldershot,1.0,5.0,,,2.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-23,Sutton,Scunthorpe,2.0,3.0,,,1.0,2.0,1.0,0.0,,,2025-08
National League,2025-08-23,Truro,Southend,0.0,1.0,,,5.0,0.0,0.0,0.0,,,2025-08
League 2 Escocia,2025-08-23,Annan Athletic,Dumbarton,3.0,4.0,9.0,4.0,2.0,1.0,0.0,0.0,19.0,8.0,2025-08
National League,2025-08-23,Wealdstone,Carlisle,0.0,1.0,,,0.0,3.0,0.0,0.0,,,2025-08
Ligue 1,2025-08-23,Lyon,Metz,3.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,13.0,11.0,2025-08
Ligue 1,2025-08-23,Nice,Auxerre,3.0,1.0,5.0,4.0,2.0,2.0,0.0,1.0,16.0,12.0,2025-08
Ligue 1,2025-08-23,Marseille,Paris FC,5.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,12.0,8.0,2025-08
Championship Escocia,2025-08-23,St Johnstone,Arbroath,3.0,0.0,9.0,3.0,2.0,2.0,0.0,0.0,19.0,3.0,2025-08
Premier League,2025-08-23,Burnley,Sunderland,2.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,7.0,9.0,2025-08
Premier League,2025-08-23,Brentford,Aston Villa,1.0,0.0,2.0,9.0,1.0,2.0,0.0,0.0,9.0,17.0,2025-08
Premier League,2025-08-23,Bournemouth,Wolves,1.0,0.0,8.0,3.0,2.0,4.0,0.0,1.0,14.0,6.0,2025-08
Premier League,2025-08-23,Arsenal,Leeds,5.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,18.0,3.0,2025-08
Bundesliga,2025-08-23,St Pauli,Dortmund,3.0,3.0,5.0,2.0,2.0,3.0,0.0,1.0,11.0,8.0,2025-08
League 2 Escocia,2025-08-23,Spartans,Forfar,1.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,11.0,8.0,2025-08
Serie A,2025-08-23,Genoa,Lecce,0.0,0.0,3.0,7.0,2.0,3.0,0.0,0.0,5.0,7.0,2025-08
Championship,2025-08-23,Coventry,QPR,7.0,1.0,9.0,4.0,1.0,2.0,0.0,0.0,19.0,10.0,2025-08
Championship,2025-08-23,Norwich,Middlesbrough,1.0,2.0,5.0,3.0,0.0,3.0,1.0,0.0,14.0,11.0,2025-08
Championship,2025-08-23,Preston,Ipswich,1.0,0.0,3.0,6.0,6.0,2.0,0.0,0.0,2.0,15.0,2025-08
Serie B,2025-08-23,Monza,Mantova,1.0,0.0,9.0,1.0,3.0,3.0,0.0,0.0,16.0,8.0,2025-08
Premiership Escocia,2025-08-23,Celtic,Livingston,3.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,19.0,6.0,2025-08
League 2,2025-08-23,Walsall,Salford,1.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,18.0,6.0,2025-08
Premiership Escocia,2025-08-23,Hearts,Motherwell,3.0,3.0,9.0,3.0,3.0,2.0,0.0,0.0,19.0,9.0,2025-08
Serie B,2025-08-22,Pescara,Cesena,1.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,12.0,19.0,2025-08
Bundesliga 2,2025-08-22,Elversberg,Kaiserslautern,2.0,1.0,4.0,8.0,3.0,2.0,0.0,0.0,11.0,11.0,2025-08
Championship,2025-08-22,Derby,Bristol City,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,5.0,11.0,2025-08
Turkey Super Lig,2025-08-22,Karagumruk,Goztep,0.0,2.0,4.0,6.0,2.0,2.0,0.0,0.0,11.0,16.0,2025-08
Premier League,2025-08-22,West Ham,Chelsea,1.0,5.0,7.0,5.0,0.0,1.0,0.0,0.0,12.0,12.0,2025-08
La Liga 2,2025-08-22,Leganes,Cadiz,1.0,1.0,7.0,5.0,2.0,1.0,0.0,0.0,9.0,10.0,2025-08
La Liga 2,2025-08-22,Castellon,Valladolid,0.0,1.0,8.0,9.0,3.0,3.0,0.0,0.0,11.0,10.0,2025-08
La Liga 2,2025-08-22,Eibar,Granada,3.0,0.0,6.0,3.0,2.0,4.0,0.0,1.0,16.0,3.0,2025-08
Bundesliga,2025-08-22,Bayern Munich,RB Leipzig,6.0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,19.0,12.0,2025-08
Bundesliga 2,2025-08-22,Preußen Münster,Nurnberg,2.0,1.0,1.0,7.0,3.0,6.0,0.0,0.0,12.0,8.0,2025-08
La Liga,2025-08-22,Betis,Alaves,1.0,0.0,5.0,2.0,2.0,3.0,0.0,0.0,16.0,11.0,2025-08
Ligue 1,2025-08-22,Paris SG,Angers,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,2025-08
Ligue 2,2025-08-22,Amiens,Annecy,0.0,1.0,5.0,3.0,3.0,4.0,0.0,0.0,10.0,9.0,2025-08
Ligue 2,2025-08-22,Clermont,Grenoble,2.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,14.0,13.0,2025-08
Ligue 2,2025-08-22,Dunkerque,Nancy,1.0,3.0,6.0,6.0,2.0,2.0,0.0,0.0,12.0,18.0,2025-08
Ligue 2,2025-08-22,Le Mans,Bastia,1.0,0.0,9.0,5.0,4.0,2.0,0.0,0.0,13.0,13.0,2025-08
Ligue 2,2025-08-22,Rodez,Laval,1.0,1.0,5.0,9.0,2.0,1.0,0.0,0.0,21.0,8.0,2025-08
Championship Escocia,2025-08-22,Raith Rvs,Dunfermline,2.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,9.0,11.0,2025-08
National League,2025-08-20,Southend,York,0.0,0.0,,,2.0,3.0,0.0,0.0,,,2025-08
National League,2025-08-20,Yeovil,Brackley Town,2.0,1.0,,,4.0,2.0,0.0,0.0,,,2025-08
National League,2025-08-20,Boreham Wood,Braintree Town,2.0,1.0,,,2.0,1.0,0.0,1.0,,,2025-08
National League,2025-08-20,Aldershot,Eastleigh,2.0,3.0,,,3.0,3.0,0.0,1.0,,,2025-08
League 2,2025-08-20,Notts County,Shrewsbury,4.0,1.0,4.0,4.0,3.0,3.0,0.0,0.0,11.0,7.0,2025-08
National League,2025-08-20,Forest Green,Sutton,4.0,0.0,,,1.0,3.0,0.0,0.0,,,2025-08
National League,2025-08-20,Rochdale,Gateshead,4.0,0.0,,,1.0,4.0,0.0,0.0,,,2025-08
League 1,2025-08-20,Bolton,Reading,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,21.0,5.0,2025-08
League 1,2025-08-19,Stockport,Bradford,1.0,2.0,8.0,8.0,1.0,2.0,0.0,0.0,19.0,10.0,2025-08
