League,Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HR,AR,HS,AS,year_month
Premier League,2026-05-15,Aston Villa,Liverpool,4.0,2.0,4.0,9.0,3.0,1.0,0.0,0.0,14.0,16.0,2026-05
Turkey Super Lig,2026-05-15,Rizespor,Besiktas,2.0,2.0,8.0,3.0,2.0,3.0,0.0,0.0,22.0,23.0,2026-05
La Liga,2026-05-14,Real Madrid,Oviedo,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,19.0,9.0,2026-05
La Liga,2026-05-14,Girona,Sociedad,1.0,1.0,6.0,3.0,2.0,7.0,0.0,0.0,29.0,6.0,2026-05
La Liga,2026-05-14,Valencia,Vallecano,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,12.0,6.0,2026-05
La Liga,2026-05-13,Getafe,Mallorca,3.0,1.0,3.0,3.0,3.0,4.0,0.0,0.0,6.0,9.0,2026-05
Ligue 1,2026-05-13,Lens,Paris SG,0.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,25.0,10.0,2026-05
Premier League,2026-05-13,Man City,Crystal Palace,3.0,0.0,9.0,4.0,0.0,2.0,0.0,0.0,15.0,6.0,2026-05
Super League Greece,2026-05-13,Levadeiakos,OFI Crete,3.0,2.0,5.0,1.0,4.0,8.0,0.0,1.0,18.0,10.0,2026-05
Ligue 1,2026-05-13,Brest,Strasbourg,1.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,21.0,10.0,2026-05
Super League Greece,2026-05-13,Olympiakos,Panathinaikos,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,15.0,5.0,2026-05
Super League Greece,2026-05-13,PAOK,AEK,1.0,1.0,8.0,5.0,3.0,1.0,0.0,0.0,15.0,13.0,2026-05
Super League Greece,2026-05-13,Volos NFC,Aris,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,7.0,14.0,2026-05
Premiership Escocia,2026-05-13,Motherwell,Celtic,2.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,15.0,10.0,2026-05
La Liga,2026-05-13,Espanol,Ath Bilbao,2.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,12.0,11.0,2026-05
La Liga,2026-05-13,Villarreal,Sevilla,2.0,3.0,6.0,4.0,2.0,1.0,0.0,0.0,6.0,13.0,2026-05
La Liga,2026-05-13,Alaves,Barcelona,1.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,9.0,8.0,2026-05
Premiership Escocia,2026-05-13,Hearts,Falkirk,3.0,0.0,5.0,5.0,1.0,3.0,0.0,0.0,12.0,4.0,2026-05
Premiership Escocia,2026-05-13,Rangers,Hibernian,1.0,2.0,9.0,3.0,2.0,2.0,0.0,0.0,21.0,8.0,2026-05
La Liga,2026-05-12,Celta,Levante,2.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,11.0,14.0,2026-05
Super League Greece,2026-05-12,Asteras Tripolis,Panserraikos,1.0,0.0,11.0,2.0,4.0,3.0,1.0,2.0,7.0,4.0,2026-05
Super League Greece,2026-05-12,Kifisia,Atromitos,0.0,3.0,5.0,9.0,0.0,1.0,0.0,0.0,10.0,10.0,2026-05
Super League Greece,2026-05-12,Panetolikos,Larisa,1.0,1.0,11.0,1.0,2.0,1.0,0.0,0.0,17.0,7.0,2026-05
Premiership Escocia,2026-05-12,Aberdeen,St Mirren,0.0,2.0,6.0,1.0,1.0,2.0,0.0,0.0,8.0,9.0,2026-05
La Liga,2026-05-12,Osasuna,Ath Madrid,1.0,2.0,8.0,4.0,6.0,5.0,0.0,1.0,23.0,5.0,2026-05
Premiership Escocia,2026-05-12,Kilmarnock,Dundee,3.0,1.0,6.0,2.0,4.0,3.0,0.0,0.0,19.0,7.0,2026-05
Premiership Escocia,2026-05-12,Dundee United,Livingston,0.0,0.0,7.0,8.0,2.0,4.0,0.0,0.0,15.0,14.0,2026-05
La Liga,2026-05-12,Betis,Elche,2.0,1.0,8.0,1.0,3.0,3.0,0.0,1.0,16.0,8.0,2026-05
Serie A,2026-05-11,Napoli,Bologna,2.0,3.0,7.0,1.0,1.0,4.0,0.0,0.0,14.0,10.0,2026-05
La Liga,2026-05-11,Vallecano,Girona,1.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0,18.0,9.0,2026-05
Primeira Liga,2026-05-11,Benfica,Sp Braga,2.0,2.0,8.0,2.0,1.0,4.0,0.0,0.0,24.0,5.0,2026-05
Premier League,2026-05-11,Tottenham,Leeds,1.0,1.0,14.0,2.0,3.0,1.0,0.0,0.0,16.0,11.0,2026-05
La Liga 2,2026-05-11,Huesca,Sociedad B,1.0,2.0,9.0,7.0,5.0,5.0,0.0,1.0,19.0,16.0,2026-05
Primeira Liga,2026-05-11,Estrela,Famalicao,0.0,0.0,3.0,10.0,3.0,1.0,0.0,0.0,4.0,15.0,2026-05
Primeira Liga,2026-05-11,Rio Ave,Sp Lisbon,1.0,4.0,5.0,6.0,5.0,2.0,2.0,0.0,12.0,16.0,2026-05
Primeira Liga,2026-05-11,Tondela,Moreirense,2.0,0.0,1.0,8.0,1.0,3.0,0.0,1.0,14.0,10.0,2026-05
Primeira Liga,2026-05-11,Guimaraes,Casa Pia,0.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,15.0,11.0,2026-05
Primeira Liga,2026-05-11,Santa Clara,Nacional,2.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,12.0,12.0,2026-05
Primeira Liga,2026-05-11,Gil Vicente,Arouca,1.0,3.0,6.0,2.0,2.0,1.0,0.0,0.0,15.0,13.0,2026-05
Eredivisie,2026-05-10,Telstar,Heracles,3.0,0.0,6.0,7.0,1.0,3.0,0.0,1.0,12.0,7.0,2026-05
Serie A,2026-05-10,Cremonese,Pisa,3.0,0.0,7.0,1.0,0.0,4.0,0.0,2.0,10.0,0.0,2026-05
Serie A,2026-05-10,Fiorentina,Genoa,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,13.0,9.0,2026-05
Ligue 1,2026-05-10,Rennes,Paris FC,2.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,14.0,11.0,2026-05
Jupiler Pro League,2026-05-10,Genk,Westerlo,3.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,15.0,15.0,2026-05
Eredivisie,2026-05-10,Groningen,Nijmegen,2.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,11.0,12.0,2026-05
Eredivisie,2026-05-10,Go Ahead Eagles,PSV Eindhoven,1.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,11.0,24.0,2026-05
Eredivisie,2026-05-10,NAC Breda,Heerenveen,2.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,19.0,13.0,2026-05
Ligue 1,2026-05-10,Paris SG,Brest,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,23.0,3.0,2026-05
Eredivisie,2026-05-10,For Sittard,Zwolle,3.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,12.0,8.0,2026-05
Eredivisie,2026-05-10,Feyenoord,AZ Alkmaar,1.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,10.0,13.0,2026-05
La Liga,2026-05-10,Barcelona,Real Madrid,2.0,0.0,4.0,8.0,2.0,4.0,0.0,0.0,10.0,8.0,2026-05
La Liga,2026-05-10,Oviedo,Getafe,0.0,0.0,1.0,9.0,2.0,3.0,2.0,0.0,8.0,22.0,2026-05
La Liga,2026-05-10,Ath Bilbao,Valencia,0.0,1.0,13.0,5.0,2.0,3.0,0.0,0.0,14.0,7.0,2026-05
Serie A,2026-05-10,Verona,Como,0.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0,11.0,11.0,2026-05
Bundesliga,2026-05-10,Mainz,Union Berlin,1.0,3.0,7.0,8.0,2.0,1.0,0.0,0.0,14.0,16.0,2026-05
Ligue 1,2026-05-10,Angers,Strasbourg,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,11.0,15.0,2026-05
Ligue 1,2026-05-10,Auxerre,Nice,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,12.0,10.0,2026-05
Serie A,2026-05-10,Parma,Roma,2.0,3.0,3.0,6.0,4.0,0.0,1.0,0.0,11.0,15.0,2026-05
La Liga 2,2026-05-10,Mirandes,Eibar,0.0,1.0,6.0,4.0,3.0,5.0,0.0,0.0,19.0,8.0,2026-05
Bundesliga,2026-05-10,FC Koln,Heidenheim,1.0,3.0,6.0,4.0,2.0,2.0,0.0,0.0,18.0,11.0,2026-05
La Liga 2,2026-05-10,Leganes,Santander,1.0,2.0,5.0,3.0,6.0,2.0,0.0,0.0,10.0,13.0,2026-05
La Liga 2,2026-05-10,Andorra,Las Palmas,5.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,19.0,8.0,2026-05
Bundesliga,2026-05-10,Hamburg,Freiburg,3.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,14.0,5.0,2026-05
Primeira Liga,2026-05-10,AVS,Porto,3.0,1.0,3.0,7.0,2.0,2.0,0.0,1.0,9.0,20.0,2026-05
Primeira Liga,2026-05-10,Alverca,Estoril,1.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,8.0,11.0,2026-05
Premier League,2026-05-10,West Ham,Arsenal,0.0,1.0,4.0,3.0,3.0,4.0,0.0,0.0,9.0,15.0,2026-05
Premier League,2026-05-10,Burnley,Aston Villa,2.0,2.0,2.0,8.0,1.0,1.0,0.0,0.0,15.0,18.0,2026-05
La Liga 2,2026-05-10,Cordoba,Granada,1.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,19.0,6.0,2026-05
Serie A,2026-05-10,Milan,Atalanta,2.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,20.0,9.0,2026-05
Eredivisie,2026-05-10,Excelsior,Volendam,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,8.0,8.0,2026-05
La Liga,2026-05-10,Mallorca,Villarreal,1.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,18.0,7.0,2026-05
Eredivisie,2026-05-10,Ajax,Utrecht,1.0,2.0,4.0,7.0,2.0,2.0,0.0,0.0,15.0,14.0,2026-05
Ligue 1,2026-05-10,Le Havre,Marseille,0.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,8.0,2026-05
Jupiler Pro League,2026-05-10,Antwerp,Charleroi,0.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,18.0,12.0,2026-05
Jupiler Pro League,2026-05-10,Gent,Anderlecht,1.0,1.0,4.0,2.0,4.0,4.0,0.0,1.0,15.0,8.0,2026-05
Jupiler Pro League,2026-05-10,St. Gilloise,Mechelen,3.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,14.0,5.0,2026-05
Super League Greece,2026-05-10,Aris,OFI Crete,3.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0,15.0,15.0,2026-05
Super League Greece,2026-05-10,Volos NFC,Levadeiakos,0.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,9.0,14.0,2026-05
Super League Greece,2026-05-10,AEK,Panathinaikos,2.0,1.0,8.0,1.0,4.0,3.0,0.0,0.0,17.0,10.0,2026-05
Super League Greece,2026-05-10,Olympiakos,PAOK,1.0,1.0,5.0,1.0,1.0,6.0,0.0,0.0,25.0,8.0,2026-05
Eredivisie,2026-05-10,Twente,Sparta Rotterdam,4.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,26.0,9.0,2026-05
Premier League,2026-05-10,Nott'm Forest,Newcastle,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,17.0,16.0,2026-05
Premier League,2026-05-10,Crystal Palace,Everton,2.0,2.0,5.0,10.0,0.0,2.0,0.0,0.0,21.0,13.0,2026-05
Ligue 1,2026-05-10,Toulouse,Lyon,2.0,1.0,7.0,8.0,6.0,2.0,1.0,0.0,14.0,18.0,2026-05
Bundesliga 2,2026-05-10,Preußen Münster,Darmstadt,1.0,1.0,5.0,7.0,3.0,1.0,1.0,0.0,10.0,22.0,2026-05
Bundesliga 2,2026-05-10,Hertha,Greuther Furth,2.0,1.0,2.0,18.0,3.0,1.0,1.0,0.0,8.0,29.0,2026-05
Bundesliga 2,2026-05-10,Fortuna Dusseldorf,Elversberg,3.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,9.0,16.0,2026-05
Ligue 1,2026-05-10,Monaco,Lille,0.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,7.0,7.0,2026-05
Ligue 1,2026-05-10,Metz,Lorient,0.0,4.0,7.0,4.0,2.0,2.0,0.0,0.0,8.0,14.0,2026-05
Premiership Escocia,2026-05-10,Celtic,Rangers,3.0,1.0,1.0,7.0,6.0,2.0,0.0,0.0,9.0,9.0,2026-05
Premiership Escocia,2026-05-09,Dundee,Livingston,3.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,16.0,10.0,2026-05
Bundesliga 2,2026-05-09,Holstein Kiel,Magdeburg,1.0,3.0,10.0,6.0,2.0,2.0,0.0,0.0,13.0,14.0,2026-05
La Liga,2026-05-09,Elche,Alaves,1.0,1.0,7.0,3.0,3.0,6.0,0.0,0.0,16.0,12.0,2026-05
La Liga,2026-05-09,Sevilla,Espanol,2.0,1.0,4.0,6.0,5.0,5.0,0.0,0.0,21.0,10.0,2026-05
La Liga,2026-05-09,Sociedad,Betis,2.0,2.0,4.0,3.0,2.0,3.0,0.0,1.0,14.0,14.0,2026-05
Premiership Escocia,2026-05-09,Aberdeen,Dundee United,2.0,0.0,4.0,2.0,1.0,3.0,0.0,1.0,15.0,7.0,2026-05
Bundesliga 2,2026-05-09,Braunschweig,Dresden,2.0,1.0,5.0,9.0,2.0,2.0,0.0,0.0,9.0,14.0,2026-05
Premiership Escocia,2026-05-09,Falkirk,Hibernian,1.0,3.0,6.0,5.0,0.0,1.0,0.0,0.0,8.0,10.0,2026-05
Premiership Escocia,2026-05-09,St Mirren,Kilmarnock,0.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,12.0,10.0,2026-05
Premiership Escocia,2026-05-09,Motherwell,Hearts,1.0,1.0,2.0,6.0,1.0,3.0,0.0,0.0,8.0,11.0,2026-05
Bundesliga 2,2026-05-09,Bochum,Hannover,1.0,1.0,4.0,4.0,3.0,2.0,0.0,0.0,10.0,10.0,2026-05
Ligue 2,2026-05-09,Annecy,Rodez,1.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,7.0,12.0,2026-05
Bundesliga 2,2026-05-09,Nurnberg,Schalke 04,3.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,15.0,16.0,2026-05
Ligue 2,2026-05-09,Reims,Pau FC,5.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,13.0,11.0,2026-05
Super League Greece,2026-05-09,Larisa,Asteras Tripolis,1.0,1.0,6.0,4.0,3.0,5.0,0.0,0.0,17.0,9.0,2026-05
Super League Greece,2026-05-09,Panserraikos,Kifisia,1.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,11.0,11.0,2026-05
Ligue 2,2026-05-09,Red Star,Montpellier,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,17.0,8.0,2026-05
Ligue 2,2026-05-09,St Etienne,Amiens,5.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,19.0,14.0,2026-05
Ligue 2,2026-05-09,Nancy,Dunkerque,3.0,2.0,3.0,5.0,0.0,2.0,0.0,0.0,20.0,22.0,2026-05
Ligue 2,2026-05-09,Laval,Boulogne,2.0,1.0,11.0,3.0,1.0,2.0,0.0,0.0,14.0,7.0,2026-05
Ligue 2,2026-05-09,Grenoble,Troyes,1.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,7.0,11.0,2026-05
Ligue 2,2026-05-09,Clermont,Guingamp,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,19.0,17.0,2026-05
Jupiler Pro League,2026-05-09,Waregem,Dender,2.0,1.0,9.0,2.0,1.0,5.0,0.0,0.0,19.0,10.0,2026-05
Premier League,2026-05-09,Liverpool,Chelsea,1.0,1.0,5.0,2.0,2.0,4.0,0.0,0.0,8.0,6.0,2026-05
Premier League,2026-05-09,Brighton,Wolves,3.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,14.0,5.0,2026-05
Premier League,2026-05-09,Fulham,Bournemouth,0.0,1.0,11.0,2.0,4.0,2.0,1.0,1.0,14.0,10.0,2026-05
Jupiler Pro League,2026-05-09,RAAL La Louviere,Cercle Brugge,4.0,1.0,6.0,5.0,1.0,2.0,0.0,0.0,13.0,13.0,2026-05
La Liga 2,2026-05-09,Albacete,Cultural Leonesa,2.0,1.0,3.0,5.0,1.0,2.0,0.0,1.0,17.0,12.0,2026-05
Jupiler Pro League,2026-05-09,Club Brugge,St Truiden,2.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,24.0,7.0,2026-05
Bundesliga,2026-05-09,RB Leipzig,St Pauli,2.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,13.0,7.0,2026-05
La Liga 2,2026-05-09,Ceuta,Castellon,1.0,1.0,6.0,6.0,4.0,2.0,0.0,0.0,8.0,18.0,2026-05
Turkey Super Lig,2026-05-09,Konyaspor,Fenerbahce,0.0,3.0,6.0,2.0,4.0,2.0,0.0,0.0,10.0,23.0,2026-05
Turkey Super Lig,2026-05-09,Buyuksehyr,Samsunspor,3.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,19.0,9.0,2026-05
Super League Greece,2026-05-09,Atromitos,Panetolikos,1.0,2.0,4.0,3.0,1.0,3.0,0.0,0.0,10.0,10.0,2026-05
Turkey Super Lig,2026-05-09,Galatasaray,Antalyaspor,4.0,2.0,6.0,1.0,4.0,3.0,0.0,0.0,23.0,8.0,2026-05
Turkey Super Lig,2026-05-09,Genclerbirligi,Kasimpasa,3.0,2.0,5.0,4.0,4.0,10.0,0.0,1.0,14.0,10.0,2026-05
Turkey Super Lig,2026-05-09,Goztep,Gaziantep,2.0,1.0,8.0,7.0,2.0,2.0,0.0,0.0,19.0,14.0,2026-05
Bundesliga,2026-05-09,Wolfsburg,Bayern Munich,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,17.0,16.0,2026-05
Bundesliga,2026-05-09,Augsburg,M'gladbach,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,15.0,16.0,2026-05
Bundesliga,2026-05-09,Hoffenheim,Werder Bremen,1.0,0.0,8.0,3.0,1.0,2.0,0.0,1.0,15.0,11.0,2026-05
Turkey Super Lig,2026-05-09,Kocaelispor,Karagumruk,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,8.0,6.0,2026-05
Bundesliga,2026-05-09,Stuttgart,Leverkusen,3.0,1.0,7.0,6.0,2.0,1.0,0.0,0.0,20.0,6.0,2026-05
La Liga,2026-05-09,Ath Madrid,Celta,0.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,20.0,3.0,2026-05
La Liga 2,2026-05-09,Malaga,Sp Gijon,2.0,1.0,9.0,1.0,1.0,5.0,1.0,1.0,24.0,5.0,2026-05
Serie A,2026-05-09,Lazio,Inter,0.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,9.0,14.0,2026-05
Serie A,2026-05-09,Lecce,Juventus,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,8.0,15.0,2026-05
Turkey Super Lig,2026-05-09,Besiktas,Trabzonspor,1.0,2.0,6.0,3.0,1.0,2.0,0.0,0.0,21.0,10.0,2026-05
Turkey Super Lig,2026-05-09,Alanyaspor,Kayserispor,3.0,1.0,1.0,7.0,2.0,2.0,0.0,0.0,13.0,19.0,2026-05
Serie A,2026-05-09,Cagliari,Udinese,0.0,2.0,8.0,4.0,1.0,1.0,0.0,0.0,22.0,9.0,2026-05
Turkey Super Lig,2026-05-09,Eyupspor,Rizespor,4.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,11.0,14.0,2026-05
Premier League,2026-05-09,Man City,Brentford,3.0,0.0,10.0,2.0,4.0,2.0,0.0,0.0,25.0,4.0,2026-05
Ligue 2,2026-05-09,Bastia,Le Mans,0.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,8.0,8.0,2026-05
La Liga 2,2026-05-09,Valladolid,Zaragoza,2.0,0.0,2.0,4.0,5.0,4.0,0.0,1.0,6.0,8.0,2026-05
La Liga 2,2026-05-09,Burgos,Almeria,0.0,0.0,10.0,4.0,2.0,4.0,0.0,0.0,20.0,20.0,2026-05
Premier League,2026-05-09,Sunderland,Man United,0.0,0.0,7.0,8.0,0.0,3.0,0.0,0.0,15.0,11.0,2026-05
Serie B,2026-05-08,Catanzaro,Bari,2.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,9.0,8.0,2026-05
Serie B,2026-05-08,Avellino,Modena,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,17.0,4.0,2026-05
Serie B,2026-05-08,Sudtirol,Juve Stabia,1.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,23.0,6.0,2026-05
Serie B,2026-05-08,Reggiana,Sampdoria,1.0,0.0,3.0,9.0,2.0,1.0,0.0,0.0,14.0,14.0,2026-05
Serie B,2026-05-08,Cesena,Padova,3.0,4.0,11.0,3.0,2.0,4.0,0.0,0.0,30.0,15.0,2026-05
Serie B,2026-05-08,Venezia,Palermo,2.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,21.0,13.0,2026-05
La Liga 2,2026-05-08,Cadiz,La Coruna,0.0,1.0,3.0,9.0,1.0,3.0,0.0,0.0,7.0,19.0,2026-05
Serie B,2026-05-08,Virtus Entella,Carrarese,2.0,1.0,5.0,5.0,3.0,2.0,0.0,0.0,19.0,10.0,2026-05
Serie B,2026-05-08,Pescara,Spezia,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,11.0,7.0,2026-05
La Liga,2026-05-08,Levante,Osasuna,3.0,2.0,15.0,1.0,2.0,0.0,0.0,1.0,35.0,5.0,2026-05
Bundesliga 2,2026-05-08,Kaiserslautern,Bielefeld,2.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,12.0,19.0,2026-05
Bundesliga 2,2026-05-08,Paderborn,Karlsruhe,2.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,19.0,8.0,2026-05
Jupiler Pro League,2026-05-08,Standard,Oud-Heverlee Leuven,2.0,1.0,3.0,7.0,0.0,2.0,0.0,0.0,13.0,12.0,2026-05
Ligue 1,2026-05-08,Lens,Nantes,1.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,14.0,15.0,2026-05
Serie A,2026-05-08,Torino,Sassuolo,2.0,1.0,7.0,5.0,4.0,2.0,0.0,0.0,18.0,13.0,2026-05
Serie B,2026-05-08,Monza,Empoli,2.0,2.0,7.0,4.0,2.0,3.0,0.0,0.0,20.0,10.0,2026-05
Bundesliga,2026-05-08,Dortmund,Ein Frankfurt,3.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,13.0,9.0,2026-05
Serie B,2026-05-08,Frosinone,Mantova,5.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0,15.0,16.0,2026-05
Premier League,2026-05-04,Everton,Man City,3.0,3.0,5.0,9.0,4.0,1.0,0.0,0.0,14.0,21.0,2026-05
Serie A,2026-05-04,Roma,Fiorentina,4.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,14.0,4.0,2026-05
Serie A,2026-05-04,Cremonese,Lazio,1.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,13.0,8.0,2026-05
Primeira Liga,2026-05-04,Sp Lisbon,Guimaraes,5.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0,14.0,13.0,2026-05
La Liga 2,2026-05-04,Almeria,Mirandes,4.0,2.0,5.0,6.0,1.0,3.0,0.0,0.0,9.0,12.0,2026-05
La Liga,2026-05-04,Sevilla,Sociedad,1.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,19.0,6.0,2026-05
Premiership Escocia,2026-05-04,Hearts,Rangers,2.0,1.0,2.0,6.0,1.0,2.0,0.0,0.0,11.0,13.0,2026-05
Premier League,2026-05-04,Chelsea,Nott'm Forest,1.0,3.0,10.0,1.0,3.0,1.0,0.0,0.0,21.0,6.0,2026-05
Eredivisie,2026-05-03,AZ Alkmaar,Twente,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,18.0,9.0,2026-05
La Liga 2,2026-05-03,Las Palmas,Valladolid,2.0,1.0,3.0,7.0,1.0,2.0,0.0,0.0,12.0,8.0,2026-05
La Liga 2,2026-05-03,Sociedad B,Burgos,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,15.0,7.0,2026-05
La Liga 2,2026-05-03,Sp Gijon,Ceuta,1.0,2.0,6.0,2.0,4.0,3.0,0.0,0.0,9.0,17.0,2026-05
La Liga 2,2026-05-03,Santander,Huesca,4.0,2.0,12.0,3.0,0.0,3.0,0.0,1.0,25.0,9.0,2026-05
La Liga,2026-05-03,Espanol,Real Madrid,0.0,2.0,5.0,6.0,3.0,4.0,0.0,0.0,17.0,15.0,2026-05
Super League Greece,2026-05-03,Panathinaikos,AEK,0.0,0.0,2.0,7.0,1.0,6.0,1.0,0.0,9.0,14.0,2026-05
Serie A,2026-05-03,Juventus,Verona,1.0,1.0,14.0,1.0,1.0,4.0,0.0,0.0,29.0,7.0,2026-05
Primeira Liga,2026-05-03,Sp Braga,Estoril,1.0,1.0,5.0,4.0,3.0,3.0,0.0,0.0,10.0,10.0,2026-05
Eredivisie,2026-05-03,Zwolle,Heracles,1.0,0.0,3.0,3.0,2.0,4.0,0.0,1.0,9.0,14.0,2026-05
Jupiler Pro League,2026-05-03,Mechelen,Gent,1.0,0.0,7.0,4.0,2.0,3.0,0.0,0.0,9.0,9.0,2026-05
Turkey Super Lig,2026-05-03,Antalyaspor,Alanyaspor,0.0,0.0,3.0,8.0,4.0,5.0,0.0,0.0,7.0,8.0,2026-05
Eredivisie,2026-05-03,Sparta Rotterdam,Go Ahead Eagles,2.0,2.0,6.0,8.0,1.0,5.0,0.0,1.0,24.0,16.0,2026-05
Turkey Super Lig,2026-05-03,Karagumruk,Genclerbirligi,1.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,6.0,13.0,2026-05
Turkey Super Lig,2026-05-03,Kasimpasa,Kocaelispor,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,13.0,5.0,2026-05
Turkey Super Lig,2026-05-03,Kayserispor,Eyupspor,1.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,21.0,11.0,2026-05
Primeira Liga,2026-05-03,Casa Pia,Tondela,0.0,1.0,7.0,2.0,8.0,3.0,2.0,0.0,4.0,9.0,2026-05
La Liga,2026-05-03,Betis,Oviedo,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,17.0,2026-05
Serie A,2026-05-03,Inter,Parma,2.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,12.0,4.0,2026-05
Premier League,2026-05-03,Aston Villa,Tottenham,1.0,2.0,5.0,5.0,2.0,5.0,0.0,0.0,5.0,10.0,2026-05
Premier League,2026-05-03,Man United,Liverpool,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,18.0,13.0,2026-05
Premier League,2026-05-03,Bournemouth,Crystal Palace,3.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,16.0,7.0,2026-05
Jupiler Pro League,2026-05-03,Antwerp,Standard,0.0,5.0,7.0,3.0,3.0,0.0,1.0,0.0,11.0,15.0,2026-05
Serie A,2026-05-03,Sassuolo,Milan,2.0,0.0,2.0,3.0,4.0,4.0,0.0,1.0,13.0,7.0,2026-05
Serie A,2026-05-03,Bologna,Cagliari,0.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,13.0,8.0,2026-05
